Time (s),Take sample,Powertrain 1 ESC throttle - target (?s)
275.4,,1394.118
275.5,,1394.118
275.6,,1394.118
275.7,,1394.118
275.8,,1394.118
275.9,,1394.118
276,,1394.118
276.1,,1394.118
276.2,,1394.118
276.3,,1394.118
276.4,,1394.118
276.5,,1394.118
276.6,,1394.118
276.7,,1394.118
276.8,,1394.118
276.9,,1394.118
277,,1394.118
277.1,,1394.118
277.2,,1394.118
277.3,,1394.118
277.4,,1394.118
277.5,,1394.118
277.6,,1394.118
277.7,,1394.118
277.8,,1394.118
277.9,,1394.118
278,,1394.118
278.1,,1394.118
278.2,,1394.118
278.3,,1394.118
278.4,,1394.118
278.5,,1394.118
278.6,,1394.118
278.7,,1394.118
278.8,,1394.118
278.9,,1394.118
279,,1394.118
279.1,,1394.118
279.2,,1394.118
279.3,,1394.118
279.4,,1394.118
279.5,,1394.118
279.6,,1394.118
279.7,,1394.118
279.8,,1397.058
279.9,,1397.058
280,,1397.058
280.1,,1397.058
280.2,,1397.058
280.3,,1397.058
280.4,,1394.118
280.5,,1394.118
280.6,,1394.118
280.7,,1394.118
280.8,,1394.118
280.9,,1394.118
281,,1394.118
281.1,,1394.118
281.2,,1394.118
281.3,,1394.118
281.4,,1394.118
281.5,,1394.118
281.6,,1394.118
281.7,,1394.118
281.8,,1394.118
281.9,,1394.118
282,,1394.118
282.1,,1394.118
282.2,,1394.118
282.3,,1394.118
282.4,,1394.118
282.5,,1394.118
282.6,,1394.118
282.7,,1394.118
282.8,,1394.118
282.9,,1394.118
283,,1394.118
283.1,,1394.118
283.2,,1394.118
283.3,,1394.118
283.4,,1394.118
283.5,,1394.118
283.6,,1394.118
283.7,,1394.118
283.8,,1394.118
283.9,,1394.118
284,,1394.118
284.1,,1394.118
284.2,,1394.118
284.3,,1394.118
284.4,,1394.118
284.5,,1394.118
284.6,,1394.118
284.7,,1394.118
284.8,,1394.118
284.9,,1394.118
285,,1394.118
285.1,,1394.118
285.2,,1394.118
285.3,,1394.118
285.4,,1394.118
285.5,,1394.118
285.6,,1394.118
285.7,,1394.118
285.8,,1394.118
285.9,,1394.118
286,,1394.118
286.1,,1394.118
286.2,,1394.118
286.3,,1394.118
286.4,,1394.118
286.5,,1394.118
286.6,,1394.118
286.7,,1391.175
286.8,,1394.118
286.9,,1394.118
287,,1394.118
287.1,,1394.118
287.2,,1394.118
287.3,,1394.118
287.4,,1394.118
287.5,,1394.118
287.6,,1394.118
287.7,,1394.118
287.8,,1394.118
287.9,,1394.118
288,,1394.118
288.1,,1394.118
288.2,,1394.118
288.3,,1391.175
288.4,,1394.118
288.5,,1394.118
288.6,,1394.118
288.7,,1394.118
288.8,,1394.118
288.9,,1394.118
289,,1394.118
289.1,,1394.118
289.2,,1394.118
289.3,,1394.118
289.4,,1394.118
289.5,,1394.118
289.6,,1394.118
289.7,,1394.118
289.8,,1394.118
289.9,,1394.118
290,,1394.118
290.1,,1394.118
290.2,,1394.118
290.3,,1394.118
290.4,,1394.118
290.5,,1394.118
290.6,,1394.118
290.7,,1394.118
290.8,,1394.118
290.9,,1394.118
291,,1394.118
291.1,,1394.118
291.2,,1394.118
291.3,,1394.118
291.4,,1394.118
291.5,,1394.118
291.6,,1394.118
291.7,,1394.118
291.8,,1394.118
291.9,,1394.118
292,,1394.118
292.1,,1394.118
292.2,,1394.118
292.3,,1394.118
292.4,,1394.118
292.5,,1394.118
292.6,,1394.118
292.7,,1394.118
292.8,,1394.118
292.9,,1394.118
293,,1394.118
293.1,,1394.118
293.2,,1391.175
293.3,,1394.118
293.4,,1394.118
293.5,,1394.118
293.6,,1394.118
293.7,,1394.118
293.8,,1394.118
293.9,,1394.118
294,,1394.118
294.1,,1394.118
294.2,,1394.118
294.3,,1394.118
294.4,,1394.118
294.5,,1394.118
294.6,,1394.118
294.7,,1394.118
294.8,,1394.118
294.9,,1394.118
295,,1394.118
295.1,,1394.118
295.2,,1394.118
295.3,,1394.118
295.4,,1394.118
295.5,,1394.118
295.6,,1394.118
295.7,,1394.118
295.8,,1394.118
295.9,,1394.118
296,,1394.118
296.1,,1391.175
296.2,,1394.118
296.3,,1394.118
296.4,,1391.175
296.5,,1394.118
296.6,,1394.118
296.7,,1394.118
296.8,,1391.175
296.9,,1391.175
297,,1394.118
297.1,,1394.118
297.2,,1394.118
297.3,,1394.118
297.4,,1394.118
297.5,,1394.118
297.6,,1394.118
297.7,,1394.118
297.8,,1394.118
297.9,,1394.118
298,,1394.118
298.1,,1394.118
298.2,,1394.118
298.3,,1394.118
298.4,,1394.118
298.5,,1394.118
298.6,,1394.118
298.7,,1394.118
298.8,,1394.118
298.9,,1394.118
299,,1394.118
299.1,,1394.118
299.2,,1394.118
299.3,,1394.118
299.4,,1394.118
299.5,,1394.118
299.6,,1394.118
299.7,,1394.118
299.8,,1394.118
299.9,,1394.118
300,,1394.118
300.1,,1394.118
300.2,,1394.118
300.3,,1394.118
300.4,,1391.175
300.5,,1394.118
300.6,,1394.118
300.7,,1394.118
300.8,,1394.118
300.9,,1394.118
301,,1394.118
301.1,,1394.118
301.2,,1394.118
301.3,,1394.118
301.4,,1394.118
301.5,,1394.118
301.6,,1394.118
301.7,,1394.118
301.8,,1394.118
301.9,,1394.118
302,,1394.118
302.1,,1394.118
302.2,,1394.118
302.3,,1394.118
302.4,,1394.118
302.5,,1394.118
302.6,,1394.118
302.7,,1394.118
302.8,,1394.118
302.9,,1394.118
303,,1394.118
303.1,,1394.118
303.2,,1394.118
303.3,,1394.118
303.4,,1394.118
303.5,,1394.118
303.6,,1394.118
303.7,,1394.118
303.8,,1394.118
303.9,,1394.118
304,,1394.118
304.1,,1394.118
304.2,,1394.118
304.3,,1394.118
304.4,,1391.175
304.5,,1394.118
304.6,,1394.118
304.7,,1394.118
304.8,,1394.118
304.9,,1394.118
305,,1394.118
305.1,,1394.118
305.2,,1394.118
305.3,,1394.118
305.4,,1394.118
305.5,,1394.118
305.6,,1394.118
305.7,,1394.118
305.8,,1394.118
305.9,,1394.118
306,,1394.118
306.1,,1394.118
306.2,,1394.118
306.3,,1394.118
306.4,,1394.118
306.5,,1394.118
306.6,,1394.118
306.7,,1394.118
306.8,,1394.118
306.9,,1394.118
307,,1394.118
307.1,,1394.118
307.2,,1394.118
307.3,,1394.118
307.4,,1394.118
307.5,,1394.118
307.6,,1394.118
307.7,,1394.118
307.8,,1394.118
307.9,,1394.118
308,,1391.175
308.1,,1394.118
308.2,,1394.118
308.3,,1394.118
308.4,,1394.118
308.5,,1394.118
308.6,,1394.118
308.7,,1394.118
308.8,,1394.118
308.9,,1394.118
309,,1394.118
309.1,,1394.118
309.2,,1394.118
309.3,,1394.118
309.4,,1394.118
309.5,,1394.118
309.6,,1394.118
309.7,,1394.118
309.8,,1394.118
309.9,,1394.118
310,,1394.118
310.1,,1394.118
310.2,,1394.118
310.3,,1394.118
310.4,,1394.118
310.5,,1394.118
310.6,,1394.118
310.7,,1394.118
310.8,,1394.118
310.9,,1394.118
311,,1394.118
311.1,,1394.118
311.2,,1394.118
311.3,,1394.118
311.4,,1394.118
311.5,,1394.118
311.6,,1394.118
311.7,,1394.118
311.8,,1394.118
311.9,,1394.118
312,,1394.118
312.1,,1394.118
312.2,,1391.175
312.3,,1394.118
312.4,,1394.118
312.5,,1394.118
312.6,,1394.118
312.7,,1394.118
312.8,,1394.118
312.9,,1394.118
313,,1394.118
313.1,,1394.118
313.2,,1394.118
313.3,,1394.118
313.4,,1394.118
313.5,,1394.118
313.6,,1394.118
313.7,,1394.118
313.8,,1394.118
313.9,,1394.118
314,,1394.118
314.1,,1394.118
314.2,,1394.118
314.3,,1394.118
314.4,,1394.118
314.5,,1394.118
314.6,,1394.118
314.7,,1394.118
314.8,,1394.118
314.9,,1394.118
315,,1394.118
315.1,,1394.118
315.2,,1394.118
315.3,,1394.118
315.4,,1394.118
315.5,,1394.118
315.6,,1394.118
315.7,,1394.118
315.8,,1394.118
315.9,,1394.118
316,,1394.118
316.1,,1394.118
316.2,,1394.118
316.3,,1394.118
316.4,,1394.118
316.5,,1394.118
316.6,,1394.118
316.7,,1394.118
316.8,,1394.118
316.9,,1394.118
317,,1394.118
317.1,,1394.118
317.2,,1394.118
317.3,,1394.118
317.4,,1394.118
317.5,,1394.118
317.6,,1394.118
317.7,,1394.118
317.8,,1394.118
317.9,,1394.118
318,,1394.118
318.1,,1394.118
318.2,,1394.118
318.3,,1394.118
318.4,,1394.118
318.5,,1394.118
318.6,,1394.118
318.7,,1394.118
318.8,,1391.175
318.9,,1394.118
319,,1394.118
319.1,,1394.118
319.2,,1394.118
319.3,,1394.118
319.4,,1394.118
319.5,,1394.118
319.6,,1394.118
319.7,,1394.118
319.8,,1394.118
319.9,,1394.118
320,,1394.118
320.1,,1394.118
320.2,,1394.118
320.3,,1394.118
320.4,,1394.118
320.5,,1394.118
320.6,,1394.118
320.7,,1394.118
320.8,,1394.118
320.9,,1394.118
321,,1394.118
321.1,,1394.118
321.2,,1394.118
321.3,,1394.118
321.4,,1394.118
321.5,,1394.118
321.6,,1394.118
321.7,,1394.118
321.8,,1394.118
321.9,,1394.118
322,,1394.118
322.1,,1394.118
322.2,,1394.118
322.3,,1394.118
322.4,,1394.118
322.5,,1394.118
322.6,,1394.118
322.7,,1394.118
322.8,,1394.118
322.9,,1394.118
323,,1394.118
323.1,,1394.118
323.2,,1394.118
323.3,,1394.118
323.4,,1394.118
323.5,,1394.118
323.6,,1394.118
323.7,,1394.118
323.8,,1394.118
323.9,,1394.118
324,,1394.118
324.1,,1394.118
324.2,,1394.118
324.3,,1394.118
324.4,,1394.118
324.5,,1394.118
324.6,,1394.118
324.7,,1394.118
324.8,,1394.118
324.9,,1394.118
325,,1394.118
325.1,,1394.118
325.2,,1394.118
325.3,,1394.118
325.4,,1394.118
325.5,,1394.118
325.6,,1394.118
325.7,,1394.118
325.8,,1394.118
325.9,,1394.118
326,,1394.118
326.1,,1394.118
326.2,,1394.118
326.3,,1394.118
326.4,,1394.118
326.5,,1394.118
326.6,,1394.118
326.7,,1394.118
326.8,,1394.118
326.9,,1394.118
327,,1394.118
327.1,,1394.118
327.2,,1394.118
327.3,,1394.118
327.4,,1394.118
327.5,,1394.118
327.6,,1394.118
327.7,,1394.118
327.8,,1394.118
327.9,,1394.118
328,,1394.118
328.1,,1394.118
328.2,,1394.118
328.3,,1394.118
328.4,,1394.118
328.5,,1394.118
328.6,,1394.118
328.7,,1394.118
328.8,,1394.118
328.9,,1394.118
329,,1394.118
329.1,,1394.118
329.2,,1394.118
329.3,,1394.118
329.4,,1394.118
329.5,,1394.118
329.6,,1394.118
329.7,,1394.118
329.8,,1394.118
329.9,,1394.118
330,,1394.118
330.1,,1394.118
330.2,,1394.118
330.3,,1394.118
330.4,,1394.118
330.5,,1394.118
330.6,,1394.118
330.7,,1394.118
330.8,,1394.118
330.9,,1394.118
331,,1394.118
331.1,,1394.118
331.2,,1394.118
331.3,,1394.118
331.4,,1394.118
331.5,,1394.118
331.6,,1394.118
331.7,,1394.118
331.8,,1394.118
331.9,,1394.118
332,,1394.118
332.1,,1394.118
332.2,,1394.118
332.3,,1394.118
332.4,,1394.118
332.5,,1394.118
332.6,,1394.118
332.7,,1394.118
332.8,,1394.118
332.9,,1394.118
333,,1394.118
333.1,,1394.118
333.2,,1394.118
333.3,,1394.118
333.4,,1394.118
333.5,,1394.118
333.6,,1394.118
333.7,,1394.118
333.8,,1394.118
333.9,,1394.118
334,,1394.118
334.1,,1394.118
334.2,,1394.118
334.3,,1394.118
334.4,,1394.118
334.5,,1394.118
334.6,,1394.118
334.7,,1394.118
334.8,,1394.118
334.9,,1394.118
335,,1394.118
335.1,,1394.118
335.2,,1394.118
335.3,,1394.118
335.4,,1394.118
335.5,,1397.058
335.6,,1397.058
335.7,,1397.058
335.8,,1394.118
335.9,,1394.118
336,,1394.118
336.1,,1394.118
336.2,,1394.118
336.3,,1394.118
336.4,,1394.118
336.5,,1394.118
336.6,,1394.118
336.7,,1394.118
336.8,,1394.118
336.9,,1394.118
337,,1394.118
337.1,,1394.118
337.2,,1394.118
337.3,,1394.118
337.4,,1394.118
337.5,,1394.118
337.6,,1394.118
337.7,,1394.118
337.8,,1394.118
337.9,,1394.118
338,,1394.118
338.1,,1394.118
338.2,,1394.118
338.3,,1394.118
338.4,,1394.118
338.5,,1394.118
338.6,,1394.118
338.7,,1394.118
338.8,,1394.118
338.9,,1394.118
339,,1394.118
339.1,,1394.118
339.2,,1394.118
339.3,,1394.118
339.4,,1394.118
339.5,,1394.118
339.6,,1394.118
339.7,,1394.118
339.8,,1394.118
339.9,,1394.118
340,,1394.118
340.1,,1394.118
340.2,,1394.118
340.3,,1394.118
340.4,,1394.118
340.5,,1394.118
340.6,,1394.118
340.7,,1394.118
340.8,,1394.118
340.9,,1394.118
341,,1394.118
341.1,,1394.118
341.2,,1394.118
341.3,,1394.118
341.4,,1394.118
341.5,,1394.118
341.6,,1394.118
341.7,,1394.118
341.8,,1394.118
341.9,,1394.118
342,,1394.118
342.1,,1394.118
342.2,,1394.118
342.3,,1394.118
342.4,,1394.118
342.5,,1394.118
342.6,,1394.118
342.7,,1394.118
342.8,,1394.118
342.9,,1394.118
343,,1394.118
343.1,,1394.118
343.2,,1394.118
343.3,,1394.118
343.4,,1394.118
343.5,,1394.118
343.6,,1394.118
343.7,,1394.118
343.8,,1394.118
343.9,,1394.118
344,,1394.118
344.1,,1394.118
344.2,,1394.118
344.3,,1394.118
344.4,,1394.118
344.5,,1394.118
344.6,,1394.118
344.7,,1394.118
344.8,,1394.118
344.9,,1394.118
345,,1394.118
345.1,,1394.118
345.2,,1394.118
345.3,,1394.118
345.4,,1394.118
345.5,,1394.118
345.6,,1394.118
345.7,,1394.118
345.8,,1394.118
345.9,,1394.118
346,,1394.118
346.1,,1394.118
346.2,,1394.118
346.3,,1394.118
346.4,,1394.118
346.5,,1394.118
346.6,,1394.118
346.7,,1394.118
346.8,,1394.118
346.9,,1394.118
347,,1394.118
347.1,,1394.118
347.2,,1394.118
347.3,,1394.118
347.4,,1394.118
347.5,,1394.118
347.6,,1394.118
347.7,,1394.118
347.8,,1394.118
347.9,,1394.118
348,,1394.118
348.1,,1394.118
348.2,,1394.118
348.3,,1394.118
348.4,,1394.118
348.5,,1394.118
348.6,,1394.118
348.7,,1394.118
348.8,,1394.118
348.9,,1394.118
349,,1394.118
349.1,,1394.118
349.2,,1394.118
349.3,,1394.118
349.4,,1394.118
349.5,,1394.118
349.6,,1394.118
349.7,,1394.118
349.8,,1394.118
349.9,,1394.118
350,,1394.118
350.1,,1394.118
350.2,,1394.118
350.3,,1394.118
350.4,,1394.118
350.5,,1394.118
350.6,,1394.118
350.7,,1394.118
350.8,,1394.118
350.9,,1394.118
351,,1394.118
351.1,,1394.118
351.2,,1394.118
351.3,,1394.118
351.4,,1394.118
351.5,,1394.118
351.6,,1394.118
351.7,,1394.118
351.8,,1394.118
351.9,,1394.118
352,,1394.118
352.1,,1394.118
352.2,,1394.118
352.3,,1394.118
352.4,,1394.118
352.5,,1394.118
352.6,,1394.118
352.7,,1394.118
352.8,,1394.118
352.9,,1394.118
353,,1394.118
353.1,,1394.118
353.2,,1394.118
353.3,,1394.118
353.4,,1394.118
353.5,,1394.118
353.6,,1394.118
353.7,,1394.118
353.8,,1394.118
353.9,,1394.118
354,,1394.118
354.1,,1394.118
354.2,,1394.118
354.3,,1394.118
354.4,,1394.118
354.5,,1394.118
354.6,,1394.118
354.7,,1394.118
354.8,,1394.118
354.9,,1394.118
355,,1397.058
355.1,,1397.058
355.2,,1394.118
355.3,,1394.118
355.4,,1394.118
355.5,,1394.118
355.6,,1394.118
355.7,,1394.118
355.8,,1394.118
355.9,,1394.118
356,,1394.118
356.1,,1397.058
356.2,,1397.058
356.3,,1397.058
356.4,,1397.058
356.5,,1394.118
356.6,,1394.118
356.7,,1394.118
356.8,,1394.118
356.9,,1394.118
357,,1394.118
357.1,,1394.118
357.2,,1394.118
357.3,,1394.118
357.4,,1394.118
357.5,,1394.118
357.6,,1394.118
357.7,,1394.118
357.8,,1394.118
357.9,,1394.118
358,,1394.118
358.1,,1394.118
358.2,,1394.118
358.3,,1394.118
358.4,,1394.118
358.5,,1394.118
358.6,,1394.118
358.7,,1394.118
358.8,,1394.118
358.9,,1394.118
359,,1394.118
359.1,,1394.118
359.2,,1394.118
359.3,,1394.118
359.4,,1394.118
359.5,,1394.118
359.6,,1394.118
359.7,,1394.118
359.8,,1394.118
359.9,,1394.118
360,,1394.118
360.1,,1394.118
360.2,,1394.118
360.3,,1394.118
360.4,,1394.118
360.5,,1394.118
360.6,,1394.118
360.7,,1394.118
360.8,,1394.118
360.9,,1394.118
361,,1394.118
361.1,,1394.118
361.2,,1394.118
361.3,,1394.118
361.4,,1394.118
361.5,,1394.118
361.6,,1394.118
361.7,,1394.118
361.8,,1394.118
361.9,,1394.118
362,,1394.118
362.1,,1394.118
362.2,,1394.118
362.3,,1394.118
362.4,,1394.118
362.5,,1394.118
362.6,,1394.118
362.7,,1391.175
362.8,,1394.118
362.9,,1394.118
363,,1394.118
363.1,,1394.118
363.2,,1394.118
363.3,,1394.118
363.4,,1394.118
363.5,,1394.118
363.6,,1394.118
363.7,,1394.118
363.8,,1394.118
363.9,,1394.118
364,,1394.118
364.1,,1394.118
364.2,,1394.118
364.3,,1394.118
364.4,,1394.118
364.5,,1394.118
364.6,,1394.118
364.7,,1394.118
364.8,,1394.118
364.9,,1394.118
365,,1394.118
365.1,,1394.118
365.2,,1394.118
365.3,,1394.118
365.4,,1394.118
365.5,,1394.118
365.6,,1394.118
365.7,,1394.118
365.8,,1394.118
365.9,,1394.118
366,,1394.118
366.1,,1394.118
366.2,,1394.118
366.3,,1394.118
366.4,,1394.118
366.5,,1394.118
366.6,,1394.118
366.7,,1394.118
366.8,,1394.118
366.9,,1394.118
367,,1394.118
367.1,,1394.118
367.2,,1394.118
367.3,,1394.118
367.4,,1394.118
367.5,,1394.118
367.6,,1394.118
367.7,,1394.118
367.8,,1394.118
367.9,,1394.118
368,,1394.118
368.1,,1394.118
368.2,,1394.118
368.3,,1394.118
368.4,,1394.118
368.5,,1394.118
368.6,,1394.118
368.7,,1394.118
368.8,,1394.118
368.9,,1394.118
369,,1394.118
369.1,,1394.118
369.2,,1394.118
369.3,,1394.118
369.4,,1394.118
369.5,,1394.118
369.6,,1394.118
369.7,,1394.118
369.8,,1391.175
369.9,,1394.118
370,,1394.118
370.1,,1394.118
370.2,,1394.118
370.3,,1394.118
370.4,,1394.118
370.5,,1394.118
370.6,,1394.118
370.7,,1394.118
370.8,,1394.118
370.9,,1394.118
371,,1394.118
371.1,,1394.118
371.2,,1394.118
371.3,,1394.118
371.4,,1394.118
371.5,,1394.118
371.6,,1394.118
371.7,,1394.118
371.8,,1394.118
371.9,,1394.118
372,,1394.118
372.1,,1394.118
372.2,,1394.118
372.3,,1394.118
372.4,,1394.118
372.5,,1394.118
372.6,,1394.118
372.7,,1394.118
372.8,,1394.118
372.9,,1394.118
373,,1394.118
373.1,,1394.118
373.2,,1394.118
373.3,,1394.118
373.4,,1394.118
373.5,,1394.118
373.6,,1394.118
373.7,,1394.118
373.8,,1394.118
373.9,,1394.118
374,,1394.118
374.1,,1394.118
374.2,,1394.118
374.3,,1397.058
374.4,,1397.058
374.5,,1397.058
374.6,,1397.058
374.7,,1394.118
374.8,,1394.118
374.9,,1394.118
375,,1394.118
375.1,,1394.118
375.2,,1394.118
375.3,,1394.118
375.4,,1394.118
375.5,,1394.118
375.6,,1394.118
375.7,,1394.118
375.8,,1394.118
375.9,,1394.118
376,,1394.118
376.1,,1394.118
376.2,,1394.118
376.3,,1394.118
376.4,,1394.118
376.5,,1394.118
376.6,,1394.118
376.7,,1394.118
376.8,,1394.118
376.9,,1394.118
377,,1391.175
377.1,,1394.118
377.2,,1394.118
377.3,,1394.118
377.4,,1394.118
377.5,,1394.118
377.6,,1394.118
377.7,,1394.118
377.8,,1394.118
377.9,,1394.118
378,,1394.118
378.1,,1394.118
378.2,,1394.118
378.3,,1394.118
378.4,,1394.118
378.5,,1394.118
378.6,,1394.118
378.7,,1394.118
378.8,,1394.118
378.9,,1394.118
379,,1394.118
379.1,,1394.118
379.2,,1394.118
379.3,,1394.118
379.4,,1394.118
379.5,,1394.118
379.6,,1394.118
379.7,,1394.118
379.8,,1394.118
379.9,,1394.118
380,,1394.118
380.1,,1394.118
380.2,,1394.118
380.3,,1394.118
380.4,,1394.118
380.5,,1394.118
380.6,,1394.118
380.7,,1394.118
380.8,,1394.118
380.9,,1394.118
381,,1394.118
381.1,,1394.118
381.2,,1394.118
381.3,,1394.118
381.4,,1394.118
381.5,,1394.118
381.6,,1394.118
381.7,,1394.118
381.8,,1394.118
381.9,,1394.118
382,,1394.118
382.1,,1394.118
382.2,,1394.118
382.3,,1394.118
382.4,,1394.118
382.5,,1394.118
382.6,,1394.118
382.7,,1394.118
382.8,,1394.118
382.9,,1394.118
383,,1394.118
383.1,,1394.118
383.2,,1394.118
383.3,,1394.118
383.4,,1394.118
383.5,,1394.118
383.6,,1394.118
383.7,,1394.118
383.8,,1394.118
383.9,,1394.118
384,,1394.118
384.1,,1394.118
384.2,,1394.118
384.3,,1394.118
384.4,,1394.118
384.5,,1394.118
384.6,,1394.118
384.7,,1394.118
384.8,,1394.118
384.9,,1394.118
385,,1391.175
385.1,,1382.352
385.2,,1370.589
385.3,,1370.589
385.4,,1370.589
385.5,,1370.589
385.6,,1370.589
385.7,,1370.589
385.8,,1370.589
385.9,,1370.589
386,,1370.589
386.1,,1370.589
386.2,,1370.589
386.3,,1370.589
386.4,,1370.589
386.5,,1370.589
386.6,,1370.589
386.7,,1370.589
386.8,,1370.589
386.9,,1370.589
387,,1370.589
387.1,,1370.589
387.2,,1370.589
387.3,,1370.589
387.4,,1370.589
387.5,,1370.589
387.6,,1370.589
387.7,,1370.589
387.8,,1370.589
387.9,,1370.589
388,,1370.589
388.1,,1370.589
388.2,,1370.589
388.3,,1370.589
388.4,,1370.589
388.5,,1370.589
388.6,,1370.589
388.7,,1370.589
388.8,,1370.589
388.9,,1370.589
389,,1370.589
389.1,,1370.589
389.2,,1370.589
389.3,,1370.589
389.4,,1370.589
389.5,,1370.589
389.6,,1370.589
389.7,,1370.589
389.8,,1370.589
389.9,,1370.589
390,,1370.589
390.1,,1373.529
390.2,,1370.589
390.3,,1370.589
390.4,,1370.589
390.5,,1370.589
390.6,,1370.589
390.7,,1370.589
390.8,,1370.589
390.9,,1370.589
391,,1370.589
391.1,,1370.589
391.2,,1370.589
391.3,,1373.529
391.4,,1370.589
391.5,,1370.589
391.6,,1370.589
391.7,,1370.589
391.8,,1370.589
391.9,,1370.589
392,,1370.589
392.1,,1370.589
392.2,,1370.589
392.3,,1370.589
392.4,,1370.589
392.5,,1370.589
392.6,,1370.589
392.7,,1370.589
392.8,,1370.589
392.9,,1370.589
393,,1370.589
393.1,,1370.589
393.2,,1370.589
393.3,,1370.589
393.4,,1370.589
393.5,,1370.589
393.6,,1370.589
393.7,,1370.589
393.8,,1370.589
393.9,,1370.589
394,,1370.589
394.1,,1370.589
394.2,,1370.589
394.3,,1370.589
394.4,,1370.589
394.5,,1370.589
394.6,,1370.589
394.7,,1370.589
394.8,,1370.589
394.9,,1373.529
395,,1370.589
395.1,,1370.589
395.2,,1370.589
395.3,,1370.589
395.4,,1370.589
395.5,,1370.589
395.6,,1370.589
395.7,,1370.589
395.8,,1370.589
395.9,,1370.589
396,,1370.589
396.1,,1370.589
396.2,,1370.589
396.3,,1370.589
396.4,,1370.589
396.5,,1370.589
396.6,,1370.589
396.7,,1370.589
396.8,,1370.589
396.9,,1370.589
397,,1370.589
397.1,,1370.589
397.2,,1370.589
397.3,,1370.589
397.4,,1370.589
397.5,,1370.589
397.6,,1370.589
397.7,,1370.589
397.8,,1370.589
397.9,,1370.589
398,,1370.589
398.1,,1370.589
398.2,,1373.529
398.3,,1370.589
398.4,,1370.589
398.5,,1370.589
398.6,,1370.589
398.7,,1370.589
398.8,,1370.589
398.9,,1370.589
399,,1370.589
399.1,,1370.589
399.2,,1370.589
399.3,,1370.589
399.4,,1370.589
399.5,,1370.589
399.6,,1370.589
399.7,,1370.589
399.8,,1370.589
399.9,,1370.589
400,,1370.589
400.1,,1370.589
400.2,,1370.589
400.3,,1370.589
400.4,,1370.589
400.5,,1370.589
400.6,,1370.589
400.7,,1370.589
400.8,,1370.589
400.9,,1370.589
401,,1370.589
401.1,,1370.589
401.2,,1370.589
401.3,,1370.589
401.4,,1370.589
401.5,,1370.589
401.6,,1370.589
401.7,,1370.589
401.8,,1370.589
401.9,,1370.589
402,,1370.589
402.1,,1370.589
402.2,,1370.589
402.3,,1370.589
402.4,,1370.589
402.5,,1370.589
402.6,,1370.589
402.7,,1370.589
402.8,,1370.589
402.9,,1370.589
403,,1370.589
403.1,,1370.589
403.2,,1370.589
403.3,,1370.589
403.4,,1370.589
403.5,,1370.589
403.6,,1370.589
403.7,,1370.589
403.8,,1370.589
403.9,,1370.589
404,,1370.589
404.1,,1370.589
404.2,,1376.472
404.3,,1379.412
404.4,,1388.2350000000001
404.5,,1402.941
404.6,,1402.941
404.7,,1402.941
404.8,,1402.941
404.9,,1402.941
405,,1402.941
405.1,,1402.941
405.2,,1402.941
405.3,,1402.941
405.4,,1402.941
405.5,,1402.941
405.6,,1402.941
405.7,,1402.941
405.8,,1402.941
405.9,,1402.941
406,,1402.941
406.1,,1402.941
406.2,,1402.941
406.3,,1402.941
406.4,,1402.941
406.5,,1402.941
406.6,,1402.941
406.7,,1402.941
406.8,,1402.941
406.9,,1402.941
407,,1402.941
407.1,,1402.941
407.2,,1402.941
407.3,,1402.941
407.4,,1402.941
407.5,,1402.941
407.6,,1402.941
407.7,,1402.941
407.8,,1402.941
407.9,,1402.941
408,,1402.941
408.1,,1402.941
408.2,,1402.941
408.3,,1402.941
408.4,,1402.941
408.5,,1402.941
408.6,,1402.941
408.7,,1402.941
408.8,,1402.941
408.9,,1402.941
409,,1402.941
409.1,,1402.941
409.2,,1402.941
409.3,,1402.941
409.4,,1402.941
409.5,,1402.941
409.6,,1402.941
409.7,,1402.941
409.8,,1402.941
409.9,,1402.941
410,,1402.941
410.1,,1402.941
410.2,,1402.941
410.3,,1402.941
410.4,,1402.941
410.5,,1402.941
410.6,,1402.941
410.7,,1402.941
410.8,,1402.941
410.9,,1402.941
411,,1402.941
411.1,,1402.941
411.2,,1402.941
411.3,,1402.941
411.4,,1402.941
411.5,,1402.941
411.6,,1402.941
411.7,,1402.941
411.8,,1402.941
411.9,,1402.941
412,,1402.941
412.1,,1402.941
412.2,,1402.941
412.3,,1402.941
412.4,,1402.941
412.5,,1402.941
412.6,,1402.941
412.7,,1402.941
412.8,,1402.941
412.9,,1402.941
413,,1402.941
413.1,,1402.941
413.2,,1402.941
413.3,,1402.941
413.4,,1402.941
413.5,,1402.941
413.6,,1402.941
413.7,,1402.941
413.8,,1402.941
413.9,,1402.941
414,,1402.941
414.1,,1402.941
414.2,,1402.941
414.3,,1402.941
414.4,,1402.941
414.5,,1402.941
414.6,,1402.941
414.7,,1402.941
414.8,,1402.941
414.9,,1402.941
415,,1402.941
415.1,,1402.941
415.2,,1402.941
415.3,,1402.941
415.4,,1402.941
415.5,,1402.941
415.6,,1402.941
415.7,,1402.941
415.8,,1402.941
415.9,,1402.941
416,,1402.941
416.1,,1402.941
416.2,,1402.941
416.3,,1402.941
416.4,,1402.941
416.5,,1402.941
416.6,,1402.941
416.7,,1402.941
416.8,,1402.941
416.9,,1402.941
417,,1402.941
417.1,,1402.941
417.2,,1402.941
417.3,,1402.941
417.4,,1402.941
417.5,,1402.941
417.6,,1402.941
417.7,,1402.941
