Time (s),Powertrain 1 - ESC throttle (μs),Powertrain 1 - force Fz (thrust) (N),Powertrain 1 - torque MZ (torque) (N⋅m),Powertrain 1 - voltage (V),Powertrain 1 - current (A),Powertrain 1 - rotation speed (rpm),Powertrain 1 - electrical power (W),Powertrain 1 - mechanical power (W),Powertrain 1 - motor & ESC efficiency (%),Powertrain 1 - propeller efficiency (N/W),Powertrain 1 - powertrain efficiency (N/W),Powertrain 1 - Temperature PT100 2 (°C)
177.7,1834,-21.099609375,0.38853734731674194,16.94877052307129,45.624881744384766,12006.321737755701,773.28564453125,488.5076599121094,63.17299008369446,-0.043191973119974136,-0.027285659685730934,27.928430175781273
177.8,1834,-21.175119400024414,0.39070430397987366,16.95012855529785,45.9749755859375,12030.108718483729,779.28173828125,492.20538330078125,63.16141486167908,-0.04302090033888817,-0.02717261016368866,27.928369140625023
177.9,1834,-21.24420166015625,0.39229610562324524,16.95140266418457,46.23040771484375,12051.332356537006,783.6702270507812,495.0826110839844,63.174861669540405,-0.042910415679216385,-0.02710859850049019,27.928369140625023
178,1843,-21.334999084472656,0.39228516817092896,16.952980041503906,46.386470794677734,12072.908031647024,786.388916015625,495.95513916015625,63.06741237640381,-0.043018002063035965,-0.02713034115731716,27.928521728515648
178.1,1843,-21.375808715820312,0.39260199666023254,16.949331283569336,46.723915100097656,12092.93917331273,791.9390869140625,497.1792297363281,62.77998089790344,-0.042994167655706406,-0.02699173241853714,27.929132080078148
178.2,1843,-21.363346099853516,0.39574775099754333,16.947490692138672,47.279212951660156,12132.626105875035,801.2640380859375,502.8076477050781,62.751805782318115,-0.042488109320402145,-0.026662055402994156,27.929437255859398
178.3,1843,-21.548057556152344,0.3993186354637146,16.94922637939453,47.64478302001953,12169.732210478316,807.542236328125,508.8962097167969,63.01791071891785,-0.04234273359179497,-0.0266835056245327,27.929925537109398
178.4,1843,-21.71955680847168,0.3985690176486969,16.9500675201416,47.94831466674805,12191.378992411055,812.7271728515625,508.8443908691406,62.60949373245239,-0.04268408566713333,-0.02672429010272026,27.930047607421898
178.5,1843,-21.693981170654297,0.4010609984397888,16.951316833496094,48.15585708618164,12211.413631133615,816.30517578125,512.8672485351562,62.827885150909424,-0.04229940474033356,-0.02657582238316536,27.930322265625023
178.6,1843,-21.805749893188477,0.4005923271179199,16.951919555664062,48.30971145629883,12227.763537616576,818.9423217773438,512.953857421875,62.63613700866699,-0.04251015931367874,-0.026626721024513245,27.930535888671898
178.7,1843,-21.79793930053711,0.40115171670913696,16.95218276977539,48.441749572753906,12239.293334067665,821.1934204101562,514.1544799804688,62.61064410209656,-0.0423956997692585,-0.026544220745563507,27.931390380859398
178.8,1843,-21.919340133666992,0.4031400978565216,16.952041625976562,48.60493087768555,12244.598369316771,823.9528198242188,516.9269409179688,62.737441062927246,-0.042403168976306915,-0.026602664962410927,27.931787109375023
178.9,1843,-21.95982551574707,0.401786744594574,16.952472686767578,48.72480392456055,12247.871614533095,826.0059204101562,515.3292846679688,62.388092279434204,-0.0426131896674633,-0.02658555470407009,27.932336425781273
179,1818,-21.97589683532715,0.40455514192581177,16.952899932861328,48.80803680419922,12256.645730182407,827.437744140625,519.2517700195312,62.754178047180176,-0.04232223704457283,-0.026558972895145416,27.933251953125023
179.1,1818,-22.17063331604004,0.39983704686164856,16.961557388305664,48.37571334838867,12242.325282360991,820.5274658203125,512.596435546875,62.471574544906616,-0.0432516373693943,-0.027019977569580078,27.933343505859398
179.2,1818,-21.896493911743164,0.3950868844985962,16.969276428222656,47.243221282958984,12173.75382586162,801.6832885742188,503.66961669921875,62.82650828361511,-0.043473921716213226,-0.027313148602843285,27.933251953125023
179.3,1818,-21.63155746459961,0.3913559317588806,16.966331481933594,46.52585220336914,12106.48094314109,789.373046875,496.15625,62.85446882247925,-0.043598275631666183,-0.027403466403484344,27.933343505859398
179.4,1818,-21.44803237915039,0.3877624273300171,16.964406967163086,45.960060119628906,12061.101967704388,779.6851806640625,489.7577819824219,62.81481385231018,-0.043793145567178726,-0.027508581057190895,27.933251953125023
179.5,1818,-21.342472076416016,0.3855402171611786,16.962778091430664,45.527442932128906,12027.58034637753,772.2719116210938,485.59765625,62.87910342216492,-0.04395093768835068,-0.027635956183075905,27.933282470703148
179.6,1818,-21.179304122924805,0.3839358389377594,16.961851119995117,45.17033767700195,12004.607014211111,766.1725463867188,482.6532287597656,62.995368242263794,-0.043880995362997055,-0.02764299511909485,27.933221435546898
179.7,1818,-21.05759048461914,0.38026830554008484,16.961576461791992,44.81471252441406,11991.919691941002,760.128173828125,477.5374755859375,62.823283672332764,-0.0440962053835392,-0.027702683582901955,27.933282470703148
179.8,1818,-21.00577163696289,0.3797120451927185,16.96034049987793,44.57260513305664,11980.098474085327,755.966552734375,476.3688659667969,63.01454305648804,-0.04409560188651085,-0.02778664045035839,27.933343505859398
179.9,1818,-20.928077697753906,0.37860748171806335,16.95988655090332,44.36777114868164,11969.094401848113,752.4723510742188,474.5468444824219,63.065022230148315,-0.044101182371377945,-0.027812419459223747,27.933282470703148
180,1846,-20.89688491821289,0.3782636523246765,16.95875358581543,44.241973876953125,11954.75064031433,750.2887573242188,473.5477294921875,63.115400075912476,-0.04412836208939552,-0.027851790189743042,27.933282470703148
180.1,1846,-20.892675399780273,0.3818545639514923,16.949739456176758,44.63990020751953,11950.940014027949,756.6347045898438,477.89080810546875,63.16004395484924,-0.04371851310133934,-0.027612632140517235,27.933557128906273
180.2,1846,-21.07048988342285,0.38992971181869507,16.938011169433594,46.07001876831055,12008.925879427094,780.33447265625,490.3645935058594,62.840306758880615,-0.042969025671482086,-0.027001868933439255,27.933343505859398
180.3,1846,-21.249887466430664,0.39573124051094055,16.94171142578125,46.993629455566406,12081.613371844855,796.1525268554688,500.67266845703125,62.88653016090393,-0.042442675679922104,-0.02669072523713112,27.933312988281273
180.4,1846,-21.544361114501953,0.39998719096183777,16.944690704345703,47.66692352294922,12138.32747423438,807.7012939453125,508.43280029296875,62.94812560081482,-0.042374059557914734,-0.02667367458343506,27.934136962890648
180.5,1846,-21.762800216674805,0.4009642004966736,16.946929931640625,48.186683654785156,12176.037403987964,816.6163330078125,511.2580871582031,62.60688900947571,-0.04256715252995491,-0.026649968698620796,27.935052490234398
180.6,1846,-21.766447067260742,0.40490230917930603,16.948095321655273,48.61946487426758,12207.105257088198,824.00732421875,517.5968017578125,62.81458139419556,-0.04205290228128433,-0.026415355503559113,27.936364746093773
180.7,1846,-21.899932861328125,0.40453365445137024,16.95029640197754,48.88237380981445,12238.008748516244,828.5707397460938,518.4346923828125,62.56975531578064,-0.04224241524934769,-0.026430975645780563,27.937524414062523
180.8,1846,-21.847925186157227,0.4054894745349884,16.95213508605957,49.01319885253906,12268.906411516198,830.8783569335938,520.9716186523438,62.701308727264404,-0.041936881840229034,-0.026294974610209465,27.938317871093773
180.9,1846,-21.93833351135254,0.40527188777923584,16.952733993530273,49.10495376586914,12284.956736795244,832.4631958007812,521.3732299804688,62.63018250465393,-0.04207798093557358,-0.026353517547249794,27.939141845703148
181,1871,-21.86026382446289,0.4062906503677368,16.95330810546875,49.1738395690918,12298.88901130575,833.6592407226562,523.276611328125,62.76864409446716,-0.04177573323249817,-0.02622206136584282,27.939874267578148
181.1,1871,-21.944496154785156,0.40645161271095276,16.946533203125,49.538082122802734,12317.998095647343,839.498779296875,524.2973022460938,62.45360970497131,-0.041855063289403915,-0.02613999880850315,27.941369628906273
181.2,1871,-22.055156707763672,0.41438907384872437,16.936315536499023,50.92914581298828,12390.423308800975,862.5520629882812,537.678955078125,62.335824966430664,-0.04101919010281563,-0.025569651275873184,27.943109130859398
181.3,1871,-22.38131332397461,0.4195857644081116,16.939315795898438,51.81420135498047,12460.16977640364,877.6971435546875,547.4863891601562,62.37759590148926,-0.04088012874126434,-0.025500042364001274,27.943200683593773
181.4,1871,-22.65334701538086,0.4243108034133911,16.94061851501465,52.58296585083008,12502.969089566937,890.7879638671875,555.553466796875,62.36652135848999,-0.04077617824077606,-0.02543068304657936,27.943811035156273
181.5,1871,-22.83885383605957,0.42685937881469727,16.94296646118164,53.18209457397461,12539.483025876096,901.0624389648438,560.5225219726562,62.206846475601196,-0.04074564948678017,-0.025346582755446434,27.944299316406273
181.6,1871,-22.95071029663086,0.4286077916622162,16.945436477661133,53.593109130859375,12574.797471683974,908.1586303710938,564.4035034179688,62.148118019104004,-0.04066365957260132,-0.025271696969866753,27.944818115234398
181.7,1871,-23.091218948364258,0.4302195608615875,16.946453094482422,53.93730163574219,12598.900353214573,914.0459594726562,567.61181640625,62.098824977874756,-0.04068135842680931,-0.02526264637708664,27.946038818359398
181.8,1871,-23.232009887695312,0.43136075139045715,16.9466609954834,54.25471115112305,12613.973833945442,919.4362182617188,569.79833984375,61.97258234024048,-0.04077233746647835,-0.025267669931054115,27.946893310546898
181.9,1871,-23.405351638793945,0.4323723614215851,16.946929931640625,54.575904846191406,12619.532988659348,924.89404296875,571.3862915039062,61.77856922149658,-0.04096239432692528,-0.025305982679128647,27.948022460937523
182,1890,-23.529376983642578,0.4347821772098541,16.94533348083496,54.9841423034668,12615.054424513652,931.724609375,574.3670043945312,61.64557337760925,-0.04096575453877449,-0.025253573432564735,27.948083496093773
182.1,1890,-23.633031845092773,0.4388812184333801,16.937721252441406,55.812828063964844,12624.674827921885,945.3421020507812,580.2241821289062,61.377161741256714,-0.04073086380958557,-0.024999449029564857,27.949121093750023
182.2,1890,-23.77738380432129,0.4465147852897644,16.93071174621582,57.26215362548828,12672.667270514925,969.489013671875,592.5602416992188,61.12087965011597,-0.04012652859091759,-0.024525687098503113,27.949090576171898
182.3,1890,-23.980470657348633,0.45287519693374634,16.934490203857422,58.253639221191406,12734.673585611754,986.4956665039062,603.941650390625,61.22090816497803,-0.039706602692604065,-0.024308742955327034,27.949243164062523
182.4,1890,-24.258684158325195,0.45519915223121643,16.938173294067383,58.93683624267578,12787.431351012605,998.2823486328125,609.5556640625,61.0604465007782,-0.03979732468724251,-0.02430042438209057,27.949731445312523
182.5,1890,-24.19875144958496,0.45822373032569885,16.941669464111328,59.38136672973633,12837.84841969181,1006.0194702148438,616.025146484375,61.233919858932495,-0.03928208351135254,-0.02405395917594433,27.949822998046898
182.6,1890,-24.36970329284668,0.4584980010986328,16.94283676147461,59.726173400878906,12868.449998544704,1011.9307861328125,617.8631591796875,61.05784773826599,-0.03944190964102745,-0.024082381278276443,27.950341796875023
182.7,1890,-24.344745635986328,0.461033433675766,16.94246482849121,60.11375427246094,12882.413746566905,1018.4751586914062,621.9540405273438,61.06717586517334,-0.03914235532283783,-0.02390313148498535,27.950982666015648
182.8,1890,-24.49756622314453,0.4622870087623596,16.94298553466797,60.42949676513672,12893.120568971439,1023.8560791015625,624.1634521484375,60.96203327178955,-0.03924863785505295,-0.023926766589283943,27.952539062500023
182.9,1890,-24.40818977355957,0.4647976756095886,16.944477081298828,60.68203353881836,12910.772546290096,1028.225341796875,628.4124755859375,61.11622452735901,-0.03884103521704674,-0.02373817190527916,27.953332519531273
183,1893,-24.430883407592773,0.4621409773826599,16.947763442993164,60.67161560058594,12942.437230426924,1028.2481689453125,626.35302734375,60.914576053619385,-0.03900497406721115,-0.023759715259075165,27.955529785156273
183.1,1893,-24.671775817871094,0.46351638436317444,16.945499420166016,60.79798889160156,12955.480086810629,1030.2523193359375,628.8502197265625,61.03847026824951,-0.03923315182328224,-0.02394731529057026,27.957818603515648
183.2,1893,-24.715957641601562,0.4652159810066223,16.943132400512695,61.12355041503906,12955.157191894346,1035.6243896484375,631.1403198242188,60.94297766685486,-0.039160795509815216,-0.023865753784775734,27.960229492187523
183.3,1893,-24.845273971557617,0.46588024497032166,16.942514419555664,61.46092224121094,12951.803514370356,1041.3026123046875,631.8778686523438,60.68148612976074,-0.03931973874568939,-0.02385980263352394,27.963067626953148
183.4,1893,-24.803752899169922,0.4684940576553345,16.94394874572754,61.6956901550293,12961.831907745012,1045.36865234375,635.9150390625,60.83165407180786,-0.039004821330308914,-0.023727279156446457,27.965173339843773
183.5,1893,-24.732242584228516,0.4674573242664337,16.946035385131836,61.7713508605957,12979.756655498362,1046.779541015625,635.38525390625,60.69905757904053,-0.038924798369407654,-0.023626985028386116,27.967736816406273
183.6,1893,-24.67889976501465,0.46611571311950684,16.947444915771484,61.75307083129883,12998.067245191385,1046.5567626953125,634.4554443359375,60.62312722206116,-0.038897763937711716,-0.023581042885780334,27.969201660156273
183.7,1893,-24.598684310913086,0.4660564959049225,16.948352813720703,61.72071838378906,13012.627824250181,1046.064453125,635.0855102539062,60.71188449859619,-0.038732871413230896,-0.023515455424785614,27.970635986328148
183.8,1893,-24.436656951904297,0.4647230803966522,16.949508666992188,61.57870864868164,13031.035165849527,1043.7288818359375,634.164306640625,60.75948476791382,-0.038533639162778854,-0.02341284044086933,27.972711181640648
183.9,1893,-24.33542251586914,0.46239998936653137,16.95050621032715,61.38288116455078,13045.015233470385,1040.470947265625,631.671142578125,60.71012020111084,-0.03852546215057373,-0.023388855159282684,27.974450683593773
184,1893,-24.363178253173828,0.46016350388526917,16.95163917541504,61.119834899902344,13059.168988248377,1036.0814208984375,629.2979736328125,60.738277435302734,-0.038714852184057236,-0.02351473458111286,27.976647949218773
184.1,1893,-24.436880111694336,0.46019241213798523,16.950273513793945,60.97169876098633,13055.878257747778,1033.4869384765625,629.1788940429688,60.87923049926758,-0.03883931785821915,-0.023645078763365746,27.978051757812523
184.2,1893,-24.49089813232422,0.46216505765914917,16.94837760925293,60.96015548706055,13040.061069592402,1033.17578125,631.1104125976562,61.08452081680298,-0.038806043565273285,-0.02370448410511017,27.978936767578148
184.3,1893,-24.66305923461914,0.46222174167633057,16.94554328918457,61.12378692626953,13014.351873279718,1035.7757568359375,629.9434204101562,60.81851124763489,-0.039151228964328766,-0.02381119504570961,27.980065917968773
184.4,1893,-24.819866180419922,0.46467387676239014,16.944164276123047,61.380332946777344,12990.06481342142,1040.0384521484375,632.103515625,60.77693700790405,-0.03926550969481468,-0.023864373564720154,27.982171630859398
184.5,1893,-24.824567794799805,0.46708154678344727,16.943485260009766,61.66865539550781,12976.312054496142,1044.8819580078125,634.7059936523438,60.744279623031616,-0.0391119159758091,-0.02375825121998787,27.982598876953148
184.6,1893,-24.876832962036133,0.46571969985961914,16.945068359375,61.82408142089844,12979.706531016773,1047.61328125,633.02099609375,60.425060987472534,-0.039298590272665024,-0.023746198043227196,27.983392333984398
184.7,1893,-24.86747169494629,0.4665409326553345,16.946083068847656,61.89555358886719,12990.336418170496,1048.88720703125,634.6565551757812,60.50760746002197,-0.03918256610631943,-0.023708432912826538,27.983728027343773
184.8,1893,-24.816675186157227,0.46744880080223083,16.94627571105957,61.96322250366211,12997.185986863913,1050.0458984375,636.2268676757812,60.590386390686035,-0.03900601714849472,-0.023633897304534912,27.984490966796898
184.9,1893,-24.920833587646484,0.4675353765487671,16.944849014282227,62.12489318847656,12989.998369341174,1052.6968994140625,635.9927978515625,60.415565967559814,-0.039184145629405975,-0.023673322051763535,27.984887695312523
185,1903,-24.925134658813477,0.46990641951560974,16.94538688659668,62.2513313293457,12991.455476364112,1054.8729248046875,639.2898559570312,60.603493452072144,-0.038988783955574036,-0.023628566414117813,27.986352539062523
185.1,1903,-24.861927032470703,0.47094276547431946,16.942094802856445,62.504207611083984,13006.962592145006,1058.9522705078125,641.4645385742188,60.575395822525024,-0.03875806927680969,-0.023477856069803238,27.986993408203148
185.2,1903,-25.0050106048584,0.4726487696170807,16.939289093017578,63.047847747802734,13032.89676578203,1067.9857177734375,645.0718994140625,60.40079593658447,-0.0387631393969059,-0.023413244634866714,27.986840820312523
185.3,1903,-25.172012329101562,0.47475504875183105,16.93889808654785,63.535457611083984,13048.291975743565,1076.2205810546875,648.7119140625,60.276854038238525,-0.038803067058324814,-0.023389266803860664,27.986871337890648
185.4,1903,-25.25923728942871,0.47796395421028137,16.93864631652832,64.0298080444336,13053.340560156632,1084.5782470703125,653.3493041992188,60.239940881729126,-0.03866115212440491,-0.023289455100893974,27.986962890625023
185.5,1903,-25.24333953857422,0.4807639718055725,16.939455032348633,64.44767761230469,13063.516995604818,1091.70849609375,657.6890869140625,60.24401783943176,-0.038381874561309814,-0.02312278375029564,27.986962890625023
185.6,1903,-25.254528045654297,0.48072484135627747,16.942489624023438,64.64051818847656,13090.502617669594,1095.1712646484375,658.9940795898438,60.17269492149353,-0.038322847336530685,-0.023059887811541557,27.987023925781273
185.7,1903,-25.25335693359375,0.48028430342674255,16.943296432495117,64.74539947509766,13109.478813850694,1097.00048828125,659.3446044921875,60.104310512542725,-0.03830069676041603,-0.023020369932055473,27.986962890625023
185.8,1903,-25.292476654052734,0.4811083972454071,16.9432430267334,64.8733901977539,13117.81929444998,1099.1656494140625,660.8961181640625,60.127073526382446,-0.038269974291324615,-0.02301061525940895,27.986932373046898
185.9,1903,-25.313690185546875,0.4799528419971466,16.94379234313965,64.9504623413086,13125.615399865497,1100.5072021484375,659.7005615234375,59.94514226913452,-0.038371484726667404,-0.023001840338110924,27.986871337890648
186,1884,-25.406850814819336,0.4806211292743683,16.94344139099121,65.05736541748047,13126.255361269972,1102.295654296875,660.6513671875,59.93413329124451,-0.038457274436950684,-0.02304903417825699,27.986718750000023
186.1,1884,-25.51072120666504,0.4784497022628784,16.951871871948242,64.66985321044922,13117.230623212714,1096.2750244140625,657.21435546875,59.94976758956909,-0.038816437125205994,-0.023270364850759506,27.986871337890648
186.2,1884,-25.251840591430664,0.4733114242553711,16.96092414855957,63.507911682128906,13084.719651316966,1077.15283203125,648.5448608398438,60.20917296409607,-0.03893614932894707,-0.023443134501576424,27.986688232421898
186.3,1884,-25.04328727722168,0.469211608171463,16.958866119384766,62.66667175292969,13050.41352356896,1062.7557373046875,641.2415161132812,60.337620973587036,-0.039054375141859055,-0.023564482107758522,27.985314941406273
186.4,1884,-24.860424041748047,0.46391505002975464,16.956769943237305,62.048091888427734,13018.493554281713,1052.13525390625,632.4523315429688,60.11132001876831,-0.03930797800421715,-0.023628544062376022,27.984124755859398
186.5,1884,-24.806306838989258,0.46435508131980896,16.954378128051758,61.58002853393555,12986.560762452664,1044.0511474609375,631.4994506835938,60.4854941368103,-0.03928159549832344,-0.023759666830301285,27.983819580078148
186.6,1884,-24.720449447631836,0.46305254101753235,16.951936721801758,61.325042724609375,12954.741042128597,1039.5782470703125,628.1851196289062,60.426920652389526,-0.0393521748483181,-0.023779306560754776,27.983178710937523
186.7,1884,-24.656112670898438,0.46361371874809265,16.950925827026367,61.12782287597656,12931.175541668055,1036.1732177734375,627.8023071289062,60.58855056762695,-0.039273690432310104,-0.02379535883665085,27.982659912109398
186.8,1884,-24.542802810668945,0.4612511992454529,16.951032638549805,60.927974700927734,12919.84158040085,1032.7921142578125,624.0556640625,60.42413115501404,-0.03932790830731392,-0.023763546720147133,27.982537841796898
186.9,1884,-24.53600311279297,0.46032804250717163,16.95170021057129,60.66569519042969,12921.254391370288,1028.38671875,622.874755859375,60.56814789772034,-0.03939155116677284,-0.023858733475208282,27.982629394531273
187,1931,-24.340003967285156,0.4598205089569092,16.95125389099121,60.43870544433594,12921.39427364449,1024.5118408203125,622.1947631835938,60.73085069656372,-0.03911959007382393,-0.023757660761475563,27.982934570312523
187.1,1931,-24.446651458740234,0.4611627161502838,16.93864631652832,60.92844772338867,12931.096275046008,1032.04541015625,624.4794311523438,60.508912801742554,-0.03914724662899971,-0.0236875731498003,27.982629394531273
187.2,1931,-24.7139949798584,0.4741959869861603,16.912879943847656,63.37300109863281,13007.428866392345,1071.8199462890625,645.9188232421875,60.26374697685242,-0.038261763751506805,-0.023057973012328148,27.982720947265648
187.3,1931,-25.07977294921875,0.48212799429893494,16.915159225463867,65.41864776611328,13122.321172308044,1106.56689453125,662.5240478515625,59.87203121185303,-0.037854887545108795,-0.022664489224553108,27.982781982421898
187.4,1931,-25.410598754882812,0.48717615008354187,16.920820236206055,66.8789291381836,13216.57268297964,1131.6463623046875,674.2694702148438,59.58305597305298,-0.03768611699342728,-0.02245454117655754,27.982751464843773
187.5,1931,-25.72390365600586,0.49357667565345764,16.922773361206055,68.12467193603516,13279.48240443069,1152.8583984375,686.379638671875,59.53720211982727,-0.03747766092419624,-0.022313151508569717,27.982385253906273
187.6,1931,-26.094093322753906,0.49885863065719604,16.92375946044922,69.26727294921875,13316.195672980586,1172.2626953125,695.6427612304688,59.34188365936279,-0.037510767579078674,-0.02225959673523903,27.982049560546898
187.7,1931,-26.376008987426758,0.5025761723518372,16.925058364868164,70.23580169677734,13345.681690696721,1188.7449951171875,702.3786010742188,59.0857207775116,-0.03755240887403488,-0.022188112139701843,27.982354736328148
187.8,1931,-26.49849510192871,0.5064292550086975,16.92583656311035,71.12837982177734,13371.71145055445,1203.9073486328125,709.1439208984375,58.90353322029114,-0.03736687824130058,-0.022010410204529762,27.982141113281273
187.9,1931,-26.565061569213867,0.5099802613258362,16.927928924560547,71.79753875732422,13404.21426265087,1215.3836669921875,715.8521728515625,58.899277448654175,-0.037109702825546265,-0.02185734733939171,27.982202148437523
188,2000,-26.574783325195312,0.5109877586364746,16.93102264404297,72.22286224365234,13441.035939963274,1222.806884765625,719.2367553710938,58.818501234054565,-0.036948591470718384,-0.02173260785639286,27.982049560546898
188.1,2000,-26.683616638183594,0.5141924023628235,16.922029495239258,73.06076049804688,13475.56121660753,1236.3363037109375,725.6064453125,58.6900532245636,-0.036774229258298874,-0.021582813933491707,27.982019042968773
188.2,2000,-26.886638641357422,0.5267288684844971,16.88948631286621,76.05892181396484,13564.603278250725,1284.5960693359375,748.2088623046875,58.244675397872925,-0.03593467175960541,-0.020930033177137375,27.982080078125023
188.3,2000,-27.49895668029785,0.5437591671943665,16.85636329650879,80.65103149414062,13730.86501799582,1359.4830322265625,781.867431640625,57.512110471725464,-0.035170868039131165,-0.02022750861942768,27.982141113281273
188.4,2000,-28.310588836669922,0.5638613104820251,16.832380294799805,86.15603637695312,13931.622892244714,1450.211181640625,822.6263427734375,56.72459006309509,-0.034414879977703094,-0.019521700218319893,27.982080078125023
188.5,2000,-29.051294326782227,0.5774403810501099,16.838605880737305,90.17388916015625,14107.76848034779,1518.402587890625,853.0885009765625,56.18329048156738,-0.03405425697565079,-0.01913280040025711,27.982049560546898
188.6,2000,-29.642044067382812,0.5848644971847534,16.83759307861328,93.5006103515625,14229.349490341572,1574.3251953125,871.5030517578125,55.35724759101868,-0.034012552350759506,-0.018828412517905235,27.982110595703148
188.7,2000,-29.94981575012207,0.5807244777679443,16.847307205200195,95.60944366455078,14292.242892193966,1610.76171875,869.1588134765625,53.959494829177856,-0.03445839136838913,-0.018593573942780495,27.982049560546898
188.8,2000,-29.956634521484375,0.5775901675224304,16.845539093017578,97.27886962890625,14277.908456145131,1638.7149658203125,863.6007080078125,52.699875831604004,-0.034688059240579605,-0.01828056387603283,27.982019042968773
188.9,2000,-29.746986389160156,0.5723206400871277,16.829143524169922,98.6329574584961,14231.545642046542,1659.908203125,852.9431762695312,51.38496160507202,-0.034875694662332535,-0.01792086288332939,27.981378173828148
189,2000,-29.395111083984375,0.5615226030349731,16.673847198486328,98.82571411132812,14132.125481343188,1647.8048095703125,831.0044555664062,50.43100118637085,-0.035372987389564514,-0.01783895120024681,27.980493164062523
189.1,2000,-29.006006240844727,0.5553857088088989,16.529170989990234,98.80538177490234,14032.004743583206,1633.1710205078125,816.099365234375,49.97023344039917,-0.03554224967956543,-0.017760543152689934,27.979486083984398
189.2,2000,-28.601139068603516,0.5494929552078247,16.43556022644043,98.76677703857422,13966.486217718291,1623.287353515625,803.6702880859375,49.5088130235672,-0.03558815270662308,-0.017619270831346512,27.978631591796898
189.3,2000,-28.32025909423828,0.5417382717132568,16.374942779541016,98.7449951171875,13918.490278068395,1616.943603515625,789.605712890625,48.833221197128296,-0.035866331309080124,-0.017514685168862343,27.977197265625023
189.4,2000,-28.161745071411133,0.5382148027420044,16.32286834716797,98.7427749633789,13884.687726507516,1611.7652587890625,782.56494140625,48.55327904224396,-0.035986464470624924,-0.017472608014941216,27.977197265625023
189.5,2000,-28.0489559173584,0.53656405210495,16.30888557434082,98.74920654296875,13871.009571461811,1610.489501953125,779.3961791992188,48.394984006881714,-0.035988058894872665,-0.017416415736079216,27.976220703125023
189.6,2000,-27.885942459106445,0.5357375741004944,16.287702560424805,98.74366760253906,13855.012867721209,1608.3074951171875,777.2982177734375,48.3301967382431,-0.03587547689676285,-0.017338687554001808,27.975274658203148
189.7,2000,-27.928762435913086,0.5336058139801025,16.281892776489258,98.7213134765625,13848.408093007645,1607.369873046875,773.836181640625,48.14300537109375,-0.036091312766075134,-0.017375443130731583,27.974267578125023
189.8,2000,-27.89035987854004,0.5327486991882324,16.268104553222656,98.75216674804688,13835.334928797862,1606.5106201171875,771.8638305664062,48.04598391056061,-0.0361337810754776,-0.017360832542181015,27.973870849609398
189.9,2000,-27.961061477661133,0.5329723358154297,16.240615844726562,98.74906921386719,13815.535758570208,1603.7457275390625,771.0828247070312,48.080116510391235,-0.03626207262277603,-0.017434846609830856,27.973901367187523
190,1994,-28.063234329223633,0.5360624194145203,16.23063850402832,98.7520523071289,13810.955779775715,1602.808837890625,775.2963256835938,48.371100425720215,-0.036196786910295486,-0.01750878430902958,27.973840332031273
190.1,1994,-27.94599151611328,0.5345199704170227,16.24370574951172,98.74765014648438,13798.507423057366,1604.02783203125,772.3687133789062,48.15182685852051,-0.03618219122290611,-0.0174223855137825,27.974603271484398
190.2,1994,-27.799396514892578,0.53294438123703,16.267854690551758,98.74276733398438,13814.401546463554,1606.3330078125,770.9790649414062,47.996217012405396,-0.03605726361274719,-0.017306122928857803,27.974755859375023
190.3,1994,-27.894100189208984,0.5314773321151733,16.285263061523438,98.72997283935547,13837.80734799438,1607.8436279296875,770.159423828125,47.90014624595642,-0.03621860593557358,-0.017348764464259148,27.974725341796898
190.4,1994,-27.933984756469727,0.5301556587219238,16.284883499145508,98.74959564208984,13832.96392425014,1608.1256103515625,767.975341796875,47.755926847457886,-0.03637354448437691,-0.017370523884892464,27.976037597656273
190.5,1994,-27.97918128967285,0.5315957069396973,16.275501251220703,98.7403335571289,13825.22027468745,1607.0484619140625,769.6302490234375,47.89091944694519,-0.036354053765535355,-0.017410291358828545,27.976922607421898
190.6,1994,-27.819250106811523,0.5312123894691467,16.286376953125,98.75574493408203,13823.436775691376,1608.373291015625,768.97607421875,47.81079888343811,-0.036177001893520355,-0.01729651354253292,27.977227783203148
190.7,1994,-27.698898315429688,0.532570481300354,16.288179397583008,98.7532958984375,13828.312838632928,1608.5113525390625,771.2139892578125,47.9458212852478,-0.03591597080230713,-0.017220206558704376,27.977441406250023
190.8,1994,-27.559309005737305,0.5305376052856445,16.3043155670166,98.74585723876953,13837.865632275298,1609.983642578125,768.8009033203125,47.75209724903107,-0.03584713116288185,-0.017117757350206375,27.978204345703148
190.9,1994,-27.699853897094727,0.5310234427452087,16.30438995361328,98.73831939697266,13843.31404685546,1609.8680419921875,769.8079223632812,47.818076610565186,-0.03598280996084213,-0.017206288874149323,27.978387451171898
191,1987,-27.928861618041992,0.5323383808135986,16.284713745117188,98.75196838378906,13827.073714820624,1608.1475830078125,770.808837890625,47.931474447250366,-0.036233190447092056,-0.017367102205753326,27.979150390625023
191.1,1987,-28.11127281188965,0.535195529460907,16.241455078125,98.75701141357422,13804.102714025441,1603.95751953125,773.658447265625,48.2343465089798,-0.03633550927042961,-0.01752619445323944,27.980310058593773
191.2,1987,-28.124195098876953,0.5325398445129395,16.209163665771484,98.74203491210938,13768.384940993616,1600.5257568359375,767.82763671875,47.97345995903015,-0.03662826865911484,-0.01757184788584709,27.981225585937523
