Time (s),MGM - ESC throttle (μs),MGM - force Fz (thrust) (N),MGM - torque MZ (torque) (N⋅m),MGM - voltage (V),MGM - current (A),MGM - rotation speed (rpm),MGM - electrical power (W),MGM - mechanical power (W),MGM - motor & ESC efficiency (%),MGM - propeller efficiency (N/W),MGM - powertrain efficiency (N/W)
71.6,1250,3.5737109184265137,0.026479564607143402,16.996904373168945,4.096867084503174,4646.899348734988,69.63405609,12.885542869567871,18.504655361175537,0.27734267711639404,0.051321309
71.7,1250,2.796111822128296,0.031065208837389946,16.986549377441406,3.5819075107574463,4235.253792213751,60.84424973,13.777877807617188,22.64450341463089,0.2029421180486679,0.045955237
71.8,1250,2.3960111141204834,0.033018898,16.98168945,3.274963855743408,4004.911982656783,55.614418029785156,13.847908020019531,24.89985227584839,0.17302332818508148,0.043082554
71.9,1250,2.197761297225952,0.035259165,16.97852135,3.1763203144073486,3880.962590907918,53.929222106933594,14.329798698425293,26.571491360664368,0.15337000787258148,0.040752698
72,1250,2.0978591442108154,0.036470756,16.977365493774414,3.1080148220062256,3818.6357122660424,52.76590347290039,14.584166526794434,27.639377117156982,0.14384497702121735,0.039757855236530304
72.1,1250,2.0394725799560547,0.036982860416173935,16.97682762145996,3.065561056137085,3785.537526,52.04350280761719,14.6607666,28.17021608352661,0.13911090791225433,0.039187845
72.2,1250,1.9988490343093872,0.037141886,16.97654914855957,3.049123764038086,3768.6379989880375,51.76359939575195,14.658076286315918,28.317344188690186,0.13636502623558044,0.038614955
72.3,1250,1.9797228574752808,0.037378754,16.976091384887695,3.0442745685577393,3758.757356265508,51.67988204956055,14.712881088256836,28.469261527061462,0.1345571130514145,0.038307417184114456
72.4,1250,1.9974710941314697,0.037679613,16.975812911987305,3.0527219772338867,3752.7724348795005,51.82243728637695,14.80768871307373,28.573894500732422,0.13489417731761932,0.038544521
72.5,1250,1.997646450996399,0.037269845604896545,16.976036071777344,3.022765636444092,3747.6731431420335,51.314579010009766,14.626752853393555,28.504088521003723,0.136574849,0.038929414
