Time (s),Take sample,Powertrain 1 ESC throttle - target (?s)
267.1,x,1117.64
267.2,x,1117.64
267.3,x,1117.64
267.4,x,1117.64
267.5,x,1117.64
267.6,x,1117.64
267.7,x,1117.64
267.8,x,1117.64
267.9,x,1117.64
268,x,1117.64
268.1,x,1117.64
268.2,x,1117.64
268.3,x,1117.64
268.4,x,1117.64
268.5,x,1117.64
268.6,x,1117.64
268.7,x,1117.64
268.8,x,1117.64
268.9,x,1117.64
269,x,1117.64
269.1,x,1117.64
269.2,x,1117.64
269.3,x,1117.64
269.4,x,1117.64
269.5,x,1117.64
269.6,x,1117.64
269.7,x,1117.64
269.8,x,1117.64
269.9,x,1117.64
270,x,1117.64
270.1,x,1117.64
270.2,x,1117.64
270.3,x,1117.64
270.4,x,1117.64
270.5,x,1117.64
270.6,x,1137.26
270.7,x,1215.68
270.8,x,1372.54
270.9,x,1372.54
271,x,1372.54
271.1,x,1372.54
271.2,x,1372.54
271.3,x,1372.54
271.4,x,1352.94
271.5,x,1333.34
271.6,x,1313.72
271.7,x,1294.12
271.8,x,1294.12
271.9,x,1294.12
272,x,1294.12
272.1,x,1294.12
272.2,x,1294.12
272.3,x,1294.12
272.4,x,1294.12
272.5,x,1294.12
272.6,x,1294.12
272.7,x,1294.12
272.8,x,1294.12
272.9,x,1294.12
273,x,1294.12
273.1,x,1294.12
273.2,x,1294.12
273.3,x,1274.5
273.4,x,1294.12
273.5,x,1294.12
273.6,x,1294.12
273.7,x,1294.12
273.8,x,1294.12
273.9,x,1294.12
274,x,1294.12
274.1,x,1294.12
274.2,x,1294.12
274.3,x,1294.12
274.4,x,1294.12
274.5,x,1294.12
274.6,x,1294.12
274.7,x,1294.12
274.8,x,1294.12
274.9,x,1294.12
275,x,1294.12
275.1,x,1294.12
275.2,x,1294.12
275.3,x,1294.12
275.4,x,1294.12
275.5,x,1294.12
275.6,x,1294.12
275.7,x,1294.12
275.8,x,1294.12
275.9,x,1294.12
276,x,1294.12
276.1,x,1294.12
276.2,x,1294.12
276.3,x,1294.12
276.4,x,1294.12
276.5,x,1294.12
276.6,x,1294.12
276.7,x,1294.12
276.8,x,1294.12
276.9,x,1294.12
277,x,1294.12
277.1,x,1294.12
277.2,x,1294.12
277.3,x,1294.12
277.4,x,1294.12
277.5,x,1294.12
277.6,x,1294.12
277.7,x,1294.12
277.8,x,1294.12
277.9,x,1294.12
278,x,1294.12
278.1,x,1294.12
278.2,x,1294.12
278.3,x,1294.12
278.4,x,1294.12
278.5,x,1294.12
278.6,x,1294.12
278.7,x,1294.12
278.8,x,1294.12
278.9,x,1294.12
279,x,1294.12
279.1,x,1294.12
279.2,x,1294.12
279.3,x,1294.12
279.4,x,1294.12
279.5,x,1294.12
279.6,x,1294.12
279.7,x,1294.12
279.8,x,1313.72
279.9,x,1313.72
280,x,1313.72
280.1,x,1313.72
280.2,x,1313.72
280.3,x,1313.72
280.4,x,1294.12
280.5,x,1294.12
280.6,x,1294.12
280.7,x,1294.12
280.8,x,1294.12
280.9,x,1294.12
281,x,1294.12
281.1,x,1294.12
281.2,x,1294.12
281.3,x,1294.12
281.4,x,1294.12
281.5,x,1294.12
281.6,x,1294.12
281.7,x,1294.12
281.8,x,1294.12
281.9,x,1294.12
282,x,1294.12
282.1,x,1294.12
282.2,x,1294.12
282.3,x,1294.12
282.4,x,1294.12
282.5,x,1294.12
282.6,x,1294.12
282.7,x,1294.12
282.8,x,1294.12
282.9,x,1294.12
283,x,1294.12
283.1,x,1294.12
283.2,x,1294.12
283.3,x,1294.12
283.4,x,1294.12
283.5,x,1294.12
283.6,x,1294.12
283.7,x,1294.12
283.8,x,1294.12
283.9,x,1294.12
284,x,1294.12
284.1,x,1294.12
284.2,x,1294.12
284.3,x,1294.12
284.4,x,1294.12
284.5,x,1294.12
284.6,x,1294.12
284.7,x,1294.12
284.8,x,1294.12
284.9,x,1294.12
285,x,1294.12
285.1,x,1294.12
285.2,x,1294.12
285.3,x,1294.12
285.4,x,1294.12
285.5,x,1294.12
285.6,x,1294.12
285.7,x,1294.12
285.8,x,1294.12
285.9,x,1294.12
286,x,1294.12
286.1,x,1294.12
286.2,x,1294.12
286.3,x,1294.12
286.4,x,1294.12
286.5,x,1294.12
286.6,x,1294.12
286.7,x,1274.5
286.8,x,1294.12
286.9,x,1294.12
287,x,1294.12
287.1,x,1294.12
287.2,x,1294.12
287.3,x,1294.12
287.4,x,1294.12
287.5,x,1294.12
287.6,x,1294.12
287.7,x,1294.12
287.8,x,1294.12
287.9,x,1294.12
288,x,1294.12
288.1,x,1294.12
288.2,x,1294.12
288.3,x,1274.5
288.4,x,1294.12
288.5,x,1294.12
288.6,x,1294.12
288.7,x,1294.12
288.8,x,1294.12
288.9,x,1294.12
289,x,1294.12
289.1,x,1294.12
289.2,x,1294.12
289.3,x,1294.12
289.4,x,1294.12
289.5,x,1294.12
289.6,x,1294.12
289.7,x,1294.12
289.8,x,1294.12
289.9,x,1294.12
290,x,1294.12
290.1,x,1294.12
290.2,x,1294.12
290.3,x,1294.12
290.4,x,1294.12
290.5,x,1294.12
290.6,x,1294.12
290.7,x,1294.12
290.8,x,1294.12
290.9,x,1294.12
291,x,1294.12
291.1,x,1294.12
291.2,x,1294.12
291.3,x,1294.12
291.4,x,1294.12
291.5,x,1294.12
291.6,x,1294.12
291.7,x,1294.12
291.8,x,1294.12
291.9,x,1294.12
292,x,1294.12
292.1,x,1294.12
292.2,x,1294.12
292.3,x,1294.12
292.4,x,1294.12
292.5,x,1294.12
292.6,x,1294.12
292.7,x,1294.12
292.8,x,1294.12
292.9,x,1294.12
293,x,1294.12
293.1,x,1294.12
293.2,x,1274.5
293.3,x,1294.12
293.4,x,1294.12
293.5,x,1294.12
293.6,x,1294.12
293.7,x,1294.12
293.8,x,1294.12
293.9,x,1294.12
294,x,1294.12
294.1,x,1294.12
294.2,x,1294.12
294.3,x,1294.12
294.4,x,1294.12
294.5,x,1294.12
294.6,x,1294.12
294.7,x,1294.12
294.8,x,1294.12
294.9,x,1294.12
295,x,1294.12
295.1,x,1294.12
295.2,x,1294.12
295.3,x,1294.12
295.4,x,1294.12
295.5,x,1294.12
295.6,x,1294.12
295.7,x,1294.12
295.8,x,1294.12
295.9,x,1294.12
296,x,1294.12
296.1,x,1274.5
296.2,x,1294.12
296.3,x,1294.12
296.4,x,1274.5
296.5,x,1294.12
296.6,x,1294.12
296.7,x,1294.12
296.8,x,1274.5
296.9,x,1274.5
297,x,1294.12
297.1,x,1294.12
297.2,x,1294.12
297.3,x,1294.12
297.4,x,1294.12
297.5,x,1294.12
297.6,x,1294.12
297.7,x,1294.12
297.8,x,1294.12
297.9,x,1294.12
298,x,1294.12
298.1,x,1294.12
298.2,x,1294.12
298.3,x,1294.12
298.4,x,1294.12
298.5,x,1294.12
298.6,x,1294.12
298.7,x,1294.12
298.8,x,1294.12
298.9,x,1294.12
299,x,1294.12
299.1,x,1294.12
299.2,x,1294.12
299.3,x,1294.12
299.4,x,1294.12
299.5,x,1294.12
299.6,x,1294.12
299.7,x,1294.12
299.8,x,1294.12
299.9,x,1294.12
300,x,1294.12
300.1,x,1294.12
300.2,x,1294.12
300.3,x,1294.12
300.4,x,1274.5
300.5,x,1294.12
300.6,x,1294.12
300.7,x,1294.12
300.8,x,1294.12
300.9,x,1294.12
301,x,1294.12
301.1,x,1294.12
301.2,x,1294.12
301.3,x,1294.12
301.4,x,1294.12
301.5,x,1294.12
301.6,x,1294.12
301.7,x,1294.12
301.8,x,1294.12
301.9,x,1294.12
302,x,1294.12
302.1,x,1294.12
302.2,x,1294.12
302.3,x,1294.12
302.4,x,1294.12
302.5,x,1294.12
302.6,x,1294.12
302.7,x,1294.12
302.8,x,1294.12
302.9,x,1294.12
303,x,1294.12
303.1,x,1294.12
303.2,x,1294.12
303.3,x,1294.12
303.4,x,1294.12
303.5,x,1294.12
303.6,x,1294.12
303.7,x,1294.12
303.8,x,1294.12
303.9,x,1294.12
304,x,1294.12
304.1,x,1294.12
304.2,x,1294.12
304.3,x,1294.12
304.4,x,1274.5
304.5,x,1294.12
304.6,x,1294.12
304.7,x,1294.12
304.8,x,1294.12
304.9,x,1294.12
305,x,1294.12
305.1,x,1294.12
305.2,x,1294.12
305.3,x,1294.12
305.4,x,1294.12
305.5,x,1294.12
305.6,x,1294.12
305.7,x,1294.12
305.8,x,1294.12
305.9,x,1294.12
306,x,1294.12
306.1,x,1294.12
306.2,x,1294.12
306.3,x,1294.12
306.4,x,1294.12
306.5,x,1294.12
306.6,x,1294.12
306.7,x,1294.12
306.8,x,1294.12
306.9,x,1294.12
307,x,1294.12
307.1,x,1294.12
307.2,x,1294.12
307.3,x,1294.12
307.4,x,1294.12
307.5,x,1294.12
307.6,x,1294.12
307.7,x,1294.12
307.8,x,1294.12
307.9,x,1294.12
308,x,1274.5
308.1,x,1294.12
308.2,x,1294.12
308.3,x,1294.12
308.4,x,1294.12
308.5,x,1294.12
308.6,x,1294.12
308.7,x,1294.12
308.8,x,1294.12
308.9,x,1294.12
309,x,1294.12
309.1,x,1294.12
309.2,x,1294.12
309.3,x,1294.12
309.4,x,1294.12
309.5,x,1294.12
309.6,x,1294.12
309.7,x,1294.12
309.8,x,1294.12
309.9,x,1294.12
310,x,1294.12
310.1,x,1294.12
310.2,x,1294.12
310.3,x,1294.12
310.4,x,1294.12
310.5,x,1294.12
310.6,x,1294.12
310.7,x,1294.12
310.8,x,1294.12
310.9,x,1294.12
311,x,1294.12
311.1,x,1294.12
311.2,x,1294.12
311.3,x,1294.12
311.4,x,1294.12
311.5,x,1294.12
311.6,x,1294.12
311.7,x,1294.12
311.8,x,1294.12
311.9,x,1294.12
312,x,1294.12
312.1,x,1294.12
312.2,x,1274.5
312.3,x,1294.12
312.4,x,1294.12
312.5,x,1294.12
312.6,x,1294.12
312.7,x,1294.12
312.8,x,1294.12
312.9,x,1294.12
313,x,1294.12
313.1,x,1294.12
313.2,x,1294.12
313.3,x,1294.12
313.4,x,1294.12
313.5,x,1294.12
313.6,x,1294.12
313.7,x,1294.12
313.8,x,1294.12
313.9,x,1294.12
314,x,1294.12
314.1,x,1294.12
314.2,x,1294.12
314.3,x,1294.12
314.4,x,1294.12
314.5,x,1294.12
314.6,x,1294.12
314.7,x,1294.12
314.8,x,1294.12
314.9,x,1294.12
315,x,1294.12
315.1,x,1294.12
315.2,x,1294.12
315.3,x,1294.12
315.4,x,1294.12
315.5,x,1294.12
315.6,x,1294.12
315.7,x,1294.12
315.8,x,1294.12
315.9,x,1294.12
316,x,1294.12
316.1,x,1294.12
316.2,x,1294.12
316.3,x,1294.12
316.4,x,1294.12
316.5,x,1294.12
316.6,x,1294.12
316.7,x,1294.12
316.8,x,1294.12
316.9,x,1294.12
317,x,1294.12
317.1,x,1294.12
317.2,x,1294.12
317.3,x,1294.12
317.4,x,1294.12
317.5,x,1294.12
317.6,x,1294.12
317.7,x,1294.12
317.8,x,1294.12
317.9,x,1294.12
318,x,1294.12
318.1,x,1294.12
318.2,x,1294.12
318.3,x,1294.12
318.4,x,1294.12
318.5,x,1294.12
318.6,x,1294.12
318.7,x,1294.12
318.8,x,1274.5
318.9,x,1294.12
319,x,1294.12
319.1,x,1294.12
319.2,x,1294.12
319.3,x,1294.12
319.4,x,1294.12
319.5,x,1294.12
319.6,x,1294.12
319.7,x,1294.12
319.8,x,1294.12
319.9,x,1294.12
320,x,1294.12
320.1,x,1294.12
320.2,x,1294.12
320.3,x,1294.12
320.4,x,1294.12
320.5,x,1294.12
320.6,x,1294.12
320.7,x,1294.12
320.8,x,1294.12
320.9,x,1294.12
321,x,1294.12
321.1,x,1294.12
321.2,x,1294.12
321.3,x,1294.12
321.4,x,1294.12
321.5,x,1294.12
321.6,x,1294.12
321.7,x,1294.12
321.8,x,1294.12
321.9,x,1294.12
322,x,1294.12
322.1,x,1294.12
322.2,x,1294.12
322.3,x,1294.12
322.4,x,1294.12
322.5,x,1294.12
322.6,x,1294.12
322.7,x,1294.12
322.8,x,1294.12
322.9,x,1294.12
323,x,1294.12
323.1,x,1294.12
323.2,x,1294.12
323.3,x,1294.12
323.4,x,1294.12
323.5,x,1294.12
323.6,x,1294.12
323.7,x,1294.12
323.8,x,1294.12
323.9,x,1294.12
324,x,1294.12
324.1,x,1294.12
324.2,x,1294.12
324.3,x,1294.12
324.4,x,1294.12
324.5,x,1294.12
324.6,x,1294.12
324.7,x,1294.12
324.8,x,1294.12
324.9,x,1294.12
325,x,1294.12
325.1,x,1294.12
325.2,x,1294.12
325.3,x,1294.12
325.4,x,1294.12
325.5,x,1294.12
325.6,x,1294.12
325.7,x,1294.12
325.8,x,1294.12
325.9,x,1294.12
326,x,1294.12
326.1,x,1294.12
326.2,x,1294.12
326.3,x,1294.12
326.4,x,1294.12
326.5,x,1294.12
326.6,x,1294.12
326.7,x,1294.12
326.8,x,1294.12
326.9,x,1294.12
327,x,1294.12
327.1,x,1294.12
327.2,x,1294.12
327.3,x,1294.12
327.4,x,1294.12
327.5,x,1294.12
327.6,x,1294.12
327.7,x,1294.12
327.8,x,1294.12
327.9,x,1294.12
328,x,1294.12
328.1,x,1294.12
328.2,x,1294.12
328.3,x,1294.12
328.4,x,1294.12
328.5,x,1294.12
328.6,x,1294.12
328.7,x,1294.12
328.8,x,1294.12
328.9,x,1294.12
329,x,1294.12
329.1,x,1294.12
329.2,x,1294.12
329.3,x,1294.12
329.4,x,1294.12
329.5,x,1294.12
329.6,x,1294.12
329.7,x,1294.12
329.8,x,1294.12
329.9,x,1294.12
330,x,1294.12
330.1,x,1294.12
330.2,x,1294.12
330.3,x,1294.12
330.4,x,1294.12
330.5,x,1294.12
330.6,x,1294.12
330.7,x,1294.12
330.8,x,1294.12
330.9,x,1294.12
331,x,1294.12
331.1,x,1294.12
331.2,x,1294.12
331.3,x,1294.12
331.4,x,1294.12
331.5,x,1294.12
331.6,x,1294.12
331.7,x,1294.12
331.8,x,1294.12
331.9,x,1294.12
332,x,1294.12
332.1,x,1294.12
332.2,x,1294.12
332.3,x,1294.12
332.4,x,1294.12
332.5,x,1294.12
332.6,x,1294.12
332.7,x,1294.12
332.8,x,1294.12
332.9,x,1294.12
333,x,1294.12
333.1,x,1294.12
333.2,x,1294.12
333.3,x,1294.12
333.4,x,1294.12
333.5,x,1294.12
333.6,x,1294.12
333.7,x,1294.12
333.8,x,1294.12
333.9,x,1294.12
334,x,1294.12
334.1,x,1294.12
334.2,x,1294.12
334.3,x,1294.12
334.4,x,1294.12
334.5,x,1294.12
334.6,x,1294.12
334.7,x,1294.12
334.8,x,1294.12
334.9,x,1294.12
335,x,1294.12
335.1,x,1294.12
335.2,x,1294.12
335.3,x,1294.12
335.4,x,1294.12
335.5,x,1313.72
335.6,x,1313.72
335.7,x,1313.72
335.8,x,1294.12
335.9,x,1294.12
336,x,1294.12
336.1,x,1294.12
336.2,x,1294.12
336.3,x,1294.12
336.4,x,1294.12
336.5,x,1294.12
336.6,x,1294.12
336.7,x,1294.12
336.8,x,1294.12
336.9,x,1294.12
337,x,1294.12
337.1,x,1294.12
337.2,x,1294.12
337.3,x,1294.12
337.4,x,1294.12
337.5,x,1294.12
337.6,x,1294.12
337.7,x,1294.12
337.8,x,1294.12
337.9,x,1294.12
338,x,1294.12
338.1,x,1294.12
338.2,x,1294.12
338.3,x,1294.12
338.4,x,1294.12
338.5,x,1294.12
338.6,x,1294.12
338.7,x,1294.12
338.8,x,1294.12
338.9,x,1294.12
339,x,1294.12
339.1,x,1294.12
339.2,x,1294.12
339.3,x,1294.12
339.4,x,1294.12
339.5,x,1294.12
339.6,x,1294.12
339.7,x,1294.12
339.8,x,1294.12
339.9,x,1294.12
340,x,1294.12
340.1,x,1294.12
340.2,x,1294.12
340.3,x,1294.12
340.4,x,1294.12
340.5,x,1294.12
340.6,x,1294.12
340.7,x,1294.12
340.8,x,1294.12
340.9,x,1294.12
341,x,1294.12
341.1,x,1294.12
341.2,x,1294.12
341.3,x,1294.12
341.4,x,1294.12
341.5,x,1294.12
341.6,x,1294.12
341.7,x,1294.12
341.8,x,1294.12
341.9,x,1294.12
342,x,1294.12
342.1,x,1294.12
342.2,x,1294.12
342.3,x,1294.12
342.4,x,1294.12
342.5,x,1294.12
342.6,x,1294.12
342.7,x,1294.12
342.8,x,1294.12
342.9,x,1294.12
343,x,1294.12
343.1,x,1294.12
343.2,x,1294.12
343.3,x,1294.12
343.4,x,1294.12
343.5,x,1294.12
343.6,x,1294.12
343.7,x,1294.12
343.8,x,1294.12
343.9,x,1294.12
344,x,1294.12
344.1,x,1294.12
344.2,x,1294.12
344.3,x,1294.12
344.4,x,1294.12
344.5,x,1294.12
344.6,x,1294.12
344.7,x,1294.12
344.8,x,1294.12
344.9,x,1294.12
345,x,1294.12
345.1,x,1294.12
345.2,x,1294.12
345.3,x,1294.12
345.4,x,1294.12
345.5,x,1294.12
345.6,x,1294.12
345.7,x,1294.12
345.8,x,1294.12
345.9,x,1294.12
346,x,1294.12
346.1,x,1294.12
346.2,x,1294.12
346.3,x,1294.12
346.4,x,1294.12
346.5,x,1294.12
346.6,x,1294.12
346.7,x,1294.12
346.8,x,1294.12
346.9,x,1294.12
347,x,1294.12
347.1,x,1294.12
347.2,x,1294.12
347.3,x,1294.12
347.4,x,1294.12
347.5,x,1294.12
347.6,x,1294.12
347.7,x,1294.12
347.8,x,1294.12
347.9,x,1294.12
348,x,1294.12
348.1,x,1294.12
348.2,x,1294.12
348.3,x,1294.12
348.4,x,1294.12
348.5,x,1294.12
348.6,x,1294.12
348.7,x,1294.12
348.8,x,1294.12
348.9,x,1294.12
349,x,1294.12
349.1,x,1294.12
349.2,x,1294.12
349.3,x,1294.12
349.4,x,1294.12
349.5,x,1294.12
349.6,x,1294.12
349.7,x,1294.12
349.8,x,1294.12
349.9,x,1294.12
350,x,1294.12
350.1,x,1294.12
350.2,x,1294.12
350.3,x,1294.12
350.4,x,1294.12
350.5,x,1294.12
350.6,x,1294.12
350.7,x,1294.12
350.8,x,1294.12
350.9,x,1294.12
351,x,1294.12
351.1,x,1294.12
351.2,x,1294.12
351.3,x,1294.12
351.4,x,1294.12
351.5,x,1294.12
351.6,x,1294.12
351.7,x,1294.12
351.8,x,1294.12
351.9,x,1294.12
352,x,1294.12
352.1,x,1294.12
352.2,x,1294.12
352.3,x,1294.12
352.4,x,1294.12
352.5,x,1294.12
352.6,x,1294.12
352.7,x,1294.12
352.8,x,1294.12
352.9,x,1294.12
353,x,1294.12
353.1,x,1294.12
353.2,x,1294.12
353.3,x,1294.12
353.4,x,1294.12
353.5,x,1294.12
353.6,x,1294.12
353.7,x,1294.12
353.8,x,1294.12
353.9,x,1294.12
354,x,1294.12
354.1,x,1294.12
354.2,x,1294.12
354.3,x,1294.12
354.4,x,1294.12
354.5,x,1294.12
354.6,x,1294.12
354.7,x,1294.12
354.8,x,1294.12
354.9,x,1294.12
355,x,1313.72
355.1,x,1313.72
355.2,x,1294.12
355.3,x,1294.12
355.4,x,1294.12
355.5,x,1294.12
355.6,x,1294.12
355.7,x,1294.12
355.8,x,1294.12
355.9,x,1294.12
356,x,1294.12
356.1,x,1313.72
356.2,x,1313.72
356.3,x,1313.72
356.4,x,1313.72
356.5,x,1294.12
356.6,x,1294.12
356.7,x,1294.12
356.8,x,1294.12
356.9,x,1294.12
357,x,1294.12
357.1,x,1294.12
357.2,x,1294.12
357.3,x,1294.12
357.4,x,1294.12
357.5,x,1294.12
357.6,x,1294.12
357.7,x,1294.12
357.8,x,1294.12
357.9,x,1294.12
358,x,1294.12
358.1,x,1294.12
358.2,x,1294.12
358.3,x,1294.12
358.4,x,1294.12
358.5,x,1294.12
358.6,x,1294.12
358.7,x,1294.12
358.8,x,1294.12
358.9,x,1294.12
359,x,1294.12
359.1,x,1294.12
359.2,x,1294.12
359.3,x,1294.12
359.4,x,1294.12
359.5,x,1294.12
359.6,x,1294.12
359.7,x,1294.12
359.8,x,1294.12
359.9,x,1294.12
360,x,1294.12
360.1,x,1294.12
360.2,x,1294.12
360.3,x,1294.12
360.4,x,1294.12
360.5,x,1294.12
360.6,x,1294.12
360.7,x,1294.12
360.8,x,1294.12
360.9,x,1294.12
361,x,1294.12
361.1,x,1294.12
361.2,x,1294.12
361.3,x,1294.12
361.4,x,1294.12
361.5,x,1294.12
361.6,x,1294.12
361.7,x,1294.12
361.8,x,1294.12
361.9,x,1294.12
362,x,1294.12
362.1,x,1294.12
362.2,x,1294.12
362.3,x,1294.12
362.4,x,1294.12
362.5,x,1294.12
362.6,x,1294.12
362.7,x,1274.5
362.8,x,1294.12
362.9,x,1294.12
363,x,1294.12
363.1,x,1294.12
363.2,x,1294.12
363.3,x,1294.12
363.4,x,1294.12
363.5,x,1294.12
363.6,x,1294.12
363.7,x,1294.12
363.8,x,1294.12
363.9,x,1294.12
364,x,1294.12
364.1,x,1294.12
364.2,x,1294.12
364.3,x,1294.12
364.4,x,1294.12
364.5,x,1294.12
364.6,x,1294.12
364.7,x,1294.12
364.8,x,1294.12
364.9,x,1294.12
365,x,1294.12
365.1,x,1294.12
365.2,x,1294.12
365.3,x,1294.12
365.4,x,1294.12
365.5,x,1294.12
365.6,x,1294.12
365.7,x,1294.12
365.8,x,1294.12
365.9,x,1294.12
366,x,1294.12
366.1,x,1294.12
366.2,x,1294.12
366.3,x,1294.12
366.4,x,1294.12
366.5,x,1294.12
366.6,x,1294.12
366.7,x,1294.12
366.8,x,1294.12
366.9,x,1294.12
367,x,1294.12
367.1,x,1294.12
367.2,x,1294.12
367.3,x,1294.12
367.4,x,1294.12
367.5,x,1294.12
367.6,x,1294.12
367.7,x,1294.12
367.8,x,1294.12
367.9,x,1294.12
368,x,1294.12
368.1,x,1294.12
368.2,x,1294.12
368.3,x,1294.12
368.4,x,1294.12
368.5,x,1294.12
368.6,x,1294.12
368.7,x,1294.12
368.8,x,1294.12
368.9,x,1294.12
369,x,1294.12
369.1,x,1294.12
369.2,x,1294.12
369.3,x,1294.12
369.4,x,1294.12
369.5,x,1294.12
369.6,x,1294.12
369.7,x,1294.12
369.8,x,1274.5
369.9,x,1294.12
370,x,1294.12
370.1,x,1294.12
370.2,x,1294.12
370.3,x,1294.12
370.4,x,1294.12
370.5,x,1294.12
370.6,x,1294.12
370.7,x,1294.12
370.8,x,1294.12
370.9,x,1294.12
371,x,1294.12
371.1,x,1294.12
371.2,x,1294.12
371.3,x,1294.12
371.4,x,1294.12
371.5,x,1294.12
371.6,x,1294.12
371.7,x,1294.12
371.8,x,1294.12
371.9,x,1294.12
372,x,1294.12
372.1,x,1294.12
372.2,x,1294.12
372.3,x,1294.12
372.4,x,1294.12
372.5,x,1294.12
372.6,x,1294.12
372.7,x,1294.12
372.8,x,1294.12
372.9,x,1294.12
373,x,1294.12
373.1,x,1294.12
373.2,x,1294.12
373.3,x,1294.12
373.4,x,1294.12
373.5,x,1294.12
373.6,x,1294.12
373.7,x,1294.12
373.8,x,1294.12
373.9,x,1294.12
374,x,1294.12
374.1,x,1294.12
374.2,x,1294.12
374.3,x,1313.72
374.4,x,1313.72
374.5,x,1313.72
374.6,x,1313.72
374.7,x,1294.12
374.8,x,1294.12
374.9,x,1294.12
375,x,1294.12
375.1,x,1294.12
375.2,x,1294.12
375.3,x,1294.12
375.4,x,1294.12
375.5,x,1294.12
375.6,x,1294.12
375.7,x,1294.12
375.8,x,1294.12
375.9,x,1294.12
376,x,1294.12
376.1,x,1294.12
376.2,x,1294.12
376.3,x,1294.12
376.4,x,1294.12
376.5,x,1294.12
376.6,x,1294.12
376.7,x,1294.12
376.8,x,1294.12
376.9,x,1294.12
377,x,1274.5
377.1,x,1294.12
377.2,x,1294.12
377.3,x,1294.12
377.4,x,1294.12
377.5,x,1294.12
377.6,x,1294.12
377.7,x,1294.12
377.8,x,1294.12
377.9,x,1294.12
378,x,1294.12
378.1,x,1294.12
378.2,x,1294.12
378.3,x,1294.12
378.4,x,1294.12
378.5,x,1294.12
378.6,x,1294.12
378.7,x,1294.12
378.8,x,1294.12
378.9,x,1294.12
379,x,1294.12
379.1,x,1294.12
379.2,x,1294.12
379.3,x,1294.12
379.4,x,1294.12
379.5,x,1294.12
379.6,x,1294.12
379.7,x,1294.12
379.8,x,1294.12
379.9,x,1294.12
380,x,1294.12
380.1,x,1294.12
380.2,x,1294.12
380.3,x,1294.12
380.4,x,1294.12
380.5,x,1294.12
380.6,x,1294.12
380.7,x,1294.12
380.8,x,1294.12
380.9,x,1294.12
381,x,1294.12
381.1,x,1294.12
381.2,x,1294.12
381.3,x,1294.12
381.4,x,1294.12
381.5,x,1294.12
381.6,x,1294.12
381.7,x,1294.12
381.8,x,1294.12
381.9,x,1294.12
382,x,1294.12
382.1,x,1294.12
382.2,x,1294.12
382.3,x,1294.12
382.4,x,1294.12
382.5,x,1294.12
382.6,x,1294.12
382.7,x,1294.12
382.8,x,1294.12
382.9,x,1294.12
383,x,1294.12
383.1,x,1294.12
383.2,x,1294.12
383.3,x,1294.12
383.4,x,1294.12
383.5,x,1294.12
383.6,x,1294.12
383.7,x,1294.12
383.8,x,1294.12
383.9,x,1294.12
384,x,1294.12
384.1,x,1294.12
384.2,x,1294.12
384.3,x,1294.12
384.4,x,1294.12
384.5,x,1294.12
384.6,x,1294.12
384.7,x,1294.12
384.8,x,1294.12
384.9,x,1294.12
385,x,1274.5
385.1,x,1215.68
385.2,x,1137.26
385.3,x,1137.26
385.4,x,1137.26
385.5,x,1137.26
385.6,x,1137.26
385.7,x,1137.26
385.8,x,1137.26
385.9,x,1137.26
386,x,1137.26
386.1,x,1137.26
386.2,x,1137.26
386.3,x,1137.26
386.4,x,1137.26
386.5,x,1137.26
386.6,x,1137.26
386.7,x,1137.26
386.8,x,1137.26
386.9,x,1137.26
387,x,1137.26
387.1,x,1137.26
387.2,x,1137.26
387.3,x,1137.26
387.4,x,1137.26
387.5,x,1137.26
387.6,x,1137.26
387.7,x,1137.26
387.8,x,1137.26
387.9,x,1137.26
388,x,1137.26
388.1,x,1137.26
388.2,x,1137.26
388.3,x,1137.26
388.4,x,1137.26
388.5,x,1137.26
388.6,x,1137.26
388.7,x,1137.26
388.8,x,1137.26
388.9,x,1137.26
389,x,1137.26
389.1,x,1137.26
389.2,x,1137.26
389.3,x,1137.26
389.4,x,1137.26
389.5,x,1137.26
389.6,x,1137.26
389.7,x,1137.26
389.8,x,1137.26
389.9,x,1137.26
390,x,1137.26
390.1,x,1156.86
390.2,x,1137.26
390.3,x,1137.26
390.4,x,1137.26
390.5,x,1137.26
390.6,x,1137.26
390.7,x,1137.26
390.8,x,1137.26
390.9,x,1137.26
391,x,1137.26
391.1,x,1137.26
391.2,x,1137.26
391.3,x,1156.86
391.4,x,1137.26
391.5,x,1137.26
391.6,x,1137.26
391.7,x,1137.26
391.8,x,1137.26
391.9,x,1137.26
392,x,1137.26
392.1,x,1137.26
392.2,x,1137.26
392.3,x,1137.26
392.4,x,1137.26
392.5,x,1137.26
392.6,x,1137.26
392.7,x,1137.26
392.8,x,1137.26
392.9,x,1137.26
393,x,1137.26
393.1,x,1137.26
393.2,x,1137.26
393.3,x,1137.26
393.4,x,1137.26
393.5,x,1137.26
393.6,x,1137.26
393.7,x,1137.26
393.8,x,1137.26
393.9,x,1137.26
394,x,1137.26
394.1,x,1137.26
394.2,x,1137.26
394.3,x,1137.26
394.4,x,1137.26
394.5,x,1137.26
394.6,x,1137.26
394.7,x,1137.26
394.8,x,1137.26
394.9,x,1156.86
395,x,1137.26
395.1,x,1137.26
395.2,x,1137.26
395.3,x,1137.26
395.4,x,1137.26
395.5,x,1137.26
395.6,x,1137.26
395.7,x,1137.26
395.8,x,1137.26
395.9,x,1137.26
396,x,1137.26
396.1,x,1137.26
396.2,x,1137.26
396.3,x,1137.26
